"","combined_pvalue","adjusted_pvalue"
"GNS",0.626737134533286,1
"ACTA2",0.119399589549872,1
"PTK7",0.0419232960980648,1
"FAM162A",0.349950232046635,1
"SUMF1",0.00574375065303562,0.497144624330587
"CTSF",0.0446288849360287,1
"AC004556.1",0.233729000375922,1
"IRF1",0.00820777999294919,0.647526926963146
"UBXN1",0.553350814135287,1
"SRSF11",0.230540736366034,1
"DAAM1",0.0679829855137007,1
"ANKRA2",0.950796258673662,1
"SLPI",0.0775857409492758,1
"PNMA1",0.713104058660712,1
"VKORC1L1",0.655618246747126,1
"IER3IP1",0.000317832614860181,0.0520251201291712
"UBAP2L",0.618315986135934,1
"TBC1D20",0.244202576086582,1
"LGALS7B",0.16940552569475,1
"DNAJC3",0.0258244457207839,1
"SNRPD2",0.904537649508305,1
"ODF2",0.0190736549154241,1
"TMEM159",0.799144206101483,1
"LAP3",0.0620820318079867,1
"TSTA3",0.336429788909918,1
"SUCLG2",0.840207667124906,1
"MCTS1",0.561969672136638,1
"ALKBH7",0.00116730680352417,0.149810767056221
"CETN2",0.262254044106196,1
"AKAP17A",0.581343201053927,1
"ZBTB7B",0.205612310254493,1
"DCAF11",0.0481249819687309,1
"FAM13B",0.334873843341894,1
"WWP1",0.479722392053825,1
"SLC6A8",0.111753762218559,1
"UBR7",0.521387357758047,1
"IFT46",0.759047507419377,1
"ZC3H3",0.828638411810251,1
"JUN",0.00431659331114209,0.404147573478074
"SAR1A",0.433700517134082,1
"ARSA",0.385688158580766,1
"PTPRJ",0.392676647643069,1
"FNDC3A",0.361884513884267,1
"KIAA0930",0.0679934450905201,1
"USP36",0.652296351247141,1
"ACAT1",0.56455039310457,1
"G6PC3",0.0109824248699589,0.795645826512401
"NPEPPS",0.732801409354152,1
"PRLR",0.25628823116649,1
"BAG6",0.535293063597714,1
"RTCA",0.934642838197385,1
"DNAJC15",0.417086081161368,1
"KIF1C",0.551025965261247,1
"ADIPOR2",0.335076112382001,1
"UQCRHL",0.0264009706251801,1
"SPTLC2",0.264817046661241,1
"ENY2",0.0146540770948805,0.982191087471086
"PKP4",0.812401876339351,1
"NOP10",0.290381255704062,1
"PHLDA3",0.064656265500359,1
"DUSP16",0.0462961094155651,1
"TPRA1",0.723380528560235,1
"CKAP4",0.0498295735564266,1
"COG2",0.344349166756388,1
"ARMT1",0.00798556097201336,0.640495585497995
"CAPZA2",0.175745703991226,1
"FAF2",0.287875513407758,1
"C19orf70",0.00746338331726221,0.610830033634891
"AGRN",0.460690774620787,1
"VEGFA",0.508250116637437,1
"RARRES1",1.01596508983448e-12,1.19249588651246e-09
"CEACAM6",0.0596439052504905,1
"NPIPB3",0.0383935240613611,1
"ARF3",0.835186887248312,1
"MAGOH",0.620992936737027,1
"NUDT3",0.294138393061272,1
"SLC52A2",0.920228318202838,1
"PPP6R3",0.727189274383312,1
"NFE2L2",0.762015161333734,1
"NNMT",0.00105096934282528,0.138947464177852
"MRPL20",0.357333384548702,1
"ATP5H",0.368426697356532,1
"UQCRB",0.102245694589017,1
"XPC",0.377688618934703,1
"SLC35A4",0.0983926164653716,1
"PIAS4",0.383728149714232,1
"FAM193B",0.66930525770274,1
"TIMM44",0.288000017422774,1
"MFSD5",0.507479741412117,1
"RIC1",0.28016192343882,1
"AFG3L2",0.239499843880998,1
"ADRBK1",0.701455702691243,1
"FUBP3",0.780938446491748,1
"SRP14",0.124563026324752,1
"POTEF",0.190233921403413,1
"MTX2",0.147983569840554,1
"PRRC2C",0.361016260115547,1
"SIPA1L1",0.193519315402577,1
"MB",0.174069795144869,1
"ELP2",0.335792925194362,1
"C8orf4",0.0292083682682373,1
"SIL1",0.034631418841122,1
"UBE2J1",0.122920244954683,1
"AGR3",0.0121757309284323,0.851384273982585
"SNX1",0.956108188550929,1
"PIP4K2B",0.598365627648788,1
"ZFX",0.0301579688438109,1
"AARD",0.430835138096116,1
"FAM58A",0.529045344623747,1
"KRT23",0.0597657466508473,1
"SOX9",0.306254352908222,1
"RPL7",0.000672084094834491,0.0980102820654668
"TUBB6",0.114979554195188,1
"ERH",0.343540910145511,1
"CBX4",0.487719696994897,1
"CTDSP2",0.787803043685808,1
"WRNIP1",0.321743317112013,1
"CCT3",0.664723060102343,1
"SLC50A1",0.758920362237004,1
"DDX50",0.323990632577845,1
"BTBD6",0.67225439299441,1
"LYPLA1",0.524993995390087,1
"C9orf89",0.620114087413227,1
"SNRPG",0.063506662498185,1
"TSPAN9",0.542279855704935,1
"FLAD1",0.852357781092467,1
"C17orf96",0.0818192592784378,1
"ITPR1",0.654329145080256,1
"DVL2",0.110904093646932,1
"SRSF4",0.543666758536265,1
"SPON2",0.0246041956562879,1
"SPAG9",0.605282715895156,1
"ZFHX3",0.0655744673157722,1
"PATZ1",0.541181195984087,1
"GYG1",0.573025230796246,1
"PARP12",0.302435993822694,1
"GPI",0.222481088992339,1
"ADAR",0.106249137825365,1
"SIX1",0.281103038892979,1
"SEC14L2",0.512776243622522,1
"CD164",0.203479750433668,1
"SOCS7",0.369416963399479,1
"PTPN1",0.607038040960115,1
"RBM39",0.0014415779896616,0.173436345004176
"SLC16A3",0.457460554823442,1
"TNFAIP2",0.00990116370355548,0.741032455281525
"C19orf33",0.0363533482106147,1
"TMX4",0.43370913441923,1
"PTPN3",0.658812707548754,1
"CCDC84",0.048257249483642,1
"BSDC1",0.972747359612716,1
"URM1",0.192886841435065,1
"CBWD5",0.0420878574848899,1
"RPS6KA4",0.431976582960917,1
"FCGR2A",0.241782112374089,1
"TPD52",0.0249198881530221,1
"NFIA",0.00558606192099298,0.489342695612659
"TMEM256",0.221483345734629,1
"ICAM1",0.52669968065501,1
"OLFML2B",0.0898615015607942,1
"SLC35E3",0.851746939067557,1
"POLE3",0.790836715043374,1
"STAG2",0.243786841884266,1
"EFR3A",0.683846354553373,1
"MTCH2",0.720667222796651,1
"FYTTD1",0.483760058606224,1
"SIPA1",0.255026757552114,1
"NTPCR",0.563081669790137,1
"ZWINT",0.740047030652902,1
"SZRD1",0.125671399500248,1
"TMC6",0.0580217377540462,1
"BDH1",0.503657968593997,1
"SLC3A2",0.131362433683009,1
"KPNA6",0.537917801363506,1
"PSMD11",0.483172051615934,1
"VEGFB",0.172062429133775,1
"UFC1",0.848853011815776,1
"FAHD2B",0.264379382845893,1
"ATPIF1",0.276581861197863,1
"EI24",0.352983219450007,1
"C1orf64",0.109786204991025,1
"ISY1",0.362699526966136,1
"IL32",0.168152026759583,1
"PMM1",0.31105850213905,1
"HTATIP2",0.298768299212159,1
"NFS1",0.140654166398999,1
"COL5A1",1.71481440158772e-10,1.42282369738797e-07
"HDHD2",0.581176153620998,1
"ERLEC1",0.22926423744036,1
"MICAL2",0.012637875249552,0.876347909071529
"GNG11",0.373218381367191,1
"C5orf24",0.743164196254379,1
"ATMIN",0.338899799612628,1
"FRA10AC1",0.528919814525399,1
"SLC1A5",0.0986136830927744,1
"PDCD2",0.649257007825466,1
"OSTM1",0.23037661001691,1
"POTEI",0.237807550937058,1
"BMI1",0.313004097541919,1
"TBRG4",0.337935888422333,1
"MAP3K11",0.248578868748461,1
"CREB3L4",0.230815070890084,1
"COL15A1",0.130930665959107,1
"C6orf48",0.42765849434177,1
"C19orf48",0.0757117231973031,1
"PPIF",0.440731679843114,1
"DNAJB6",0.120595063322004,1
"NOTCH3",0.132151481091884,1
"PIGG",0.263060572610279,1
"CCNG1",0.120334431984689,1
"C8orf76",0.602791633102389,1
"RABL6",0.549580946534376,1
"RLIM",0.384903592061879,1
"MSL3",0.0487865666653588,1
"PRDX3",0.0268962913367599,1
"IL1R1",0.0464756878139633,1
"UROD",0.205202027792124,1
"STT3A",0.297650460763595,1
"ATRX",0.447557764173825,1
"RAN",0.911741417130188,1
"DENND2D",0.295767916095262,1
"MSRB1",0.942125106701862,1
"KDELR3",0.050586508367781,1
"IVNS1ABP",0.235121020049027,1
"TAF5L",0.227307001703118,1
"SEC23IP",0.623812870544568,1
"MGRN1",0.769049009099916,1
"SMC6",0.556259143192831,1
"PMP22",0.0797718902501476,1
"NCOA1",0.83794034850114,1
"WDR3",0.00726421472867589,0.602729767682444
"TAF13",0.204138657158221,1
"RHOBTB1",0.256508899536963,1
"TM2D2",0.110625071614391,1
"CSF1R",0.0108861746608975,0.792566660495083
"COX17",0.00130111925484017,0.160551533497523
"BRI3",0.000833716060299083,0.116633064363336
"TMEM141",0.126822004574578,1
"KDSR",0.330049053395555,1
"SMS",0.698966444843126,1
"FBXW5",0.0421823896718422,1
"SLC4A7",0.639103106707943,1
"DYNLL1",0.132552148539949,1
"TMEM168",0.638513561703361,1
"TOB2",0.26309648686767,1
"SEC31A",0.00162220819678049,0.190407782814929
"STOM",0.394270058574817,1
"DLG5",0.328843310460703,1
"NME1",0.209054077612677,1
"METTL7A",0.127937355245972,1
"LPP",0.789159359018928,1
"RAD50",0.709330392404938,1
"ESRP2",0.273713652855535,1
"BRD7",0.885721301498404,1
"ZNRF1",0.38510306463144,1
"PRPS2",0.45751607379262,1
"GALNT7",0.0632281927377238,1
"PIK3C2B",0.580829281150718,1
"GPBP1",0.347891092937164,1
"HSPE1",0.128268297890877,1
"UTRN",0.164540705429914,1
"NONO",0.126328874476322,1
"ACOT7",0.37378645341495,1
"VAMP2",0.334313449851676,1
"SELENBP1",0.220870202763555,1
"HEG1",0.00811269308468909,0.646314931050242
"DCAF10",0.368802167504312,1
"MINOS1",0.805965654220765,1
"SCOC",0.668170419495987,1
"TUBB4B",0.218127152200984,1
"RCOR3",0.186051373485322,1
"SPG7",0.323123169677837,1
"PLSCR1",0.0439263046986415,1
"C4orf48",0.0149276905520465,0.99544660143673
"RET",0.0574967660729792,1
"OTUD5",0.351641373761021,1
"PAIP1",0.657584142814598,1
"ZCCHC14",0.066778429237272,1
"RBBP7",0.357134758825744,1
"PRKACA",0.660113597845415,1
"BAG5",0.213572317369292,1
"XIAP",0.413108747760755,1
"PTPN18",0.29489495523794,1
"KPNA1",0.616423151174656,1
"TIMP2",0.000139109676585703,0.025947743499088
"DESI2",0.203737735823916,1
"ARID1A",0.808831916757204,1
"NRBP2",0.43134660874418,1
"EPS8L2",0.730566965787908,1
"HMGN2",0.244000756889972,1
"PARP1",0.191699739841071,1
"PIP4K2C",0.866062708872984,1
"HMCES",0.000521017494593823,0.0798517832573956
"CCAR1",0.617298213677567,1
"ZNF451",0.102718976636229,1
"ETNK2",0.019241503745468,1
"CD47",0.677000736848903,1
"ACAP2",0.687272890546171,1
"MGLL",0.592937103718778,1
"SDF2L1",0.325911193101524,1
"CYTH2",0.787691171908513,1
"DNAJC1",0.222424515448001,1
"PPA1",0.000492425674325281,0.0762141051969486
"ABCB8",0.612245420028577,1
"CLINT1",0.2845308244176,1
"NAA10",0.0766193396280445,1
"DIMT1",0.0114009744032798,0.811628401265057
"JMJD4",0.675625538736501,1
"PRRC2B",0.473956100410214,1
"SEPT11",0.034369788987005,1
"RIPK1",0.569255843019963,1
"MPC2",0.417352618784152,1
"KCMF1",0.509236788288862,1
"LGALS9",0.615100423534202,1
"COPB2",0.0192039446326726,1
"UBE2K",0.596439652215917,1
"HLA-DQA1",0.0929101560905872,1
"USP14",0.000877419795198953,0.122037496694848
"NQO1",0.0461783838298253,1
"DNMT1",0.794063340127792,1
"PTPRG",0.632513302745753,1
"CTHRC1",5.55111512312578e-17,1.6696375856126e-13
"TPBG",0.283572876569073,1
"PXDC1",0.318119555388929,1
"CNN3",0.00473833528616857,0.431462250688789
"NBN",0.0436733308345703,1
"PCYT1A",0.287075576355404,1
"PDHX",0.577268230000649,1
"CDKN1B",0.800535124906444,1
"PITPNA",0.489178145429135,1
"SNCG",0.154243659392825,1
"FAM96B",0.646794473602235,1
"UTP18",0.33468402050965,1
"NFYB",0.74063610717295,1
"PARN",0.38102485581796,1
"COMMD9",0.656808479963974,1
"ZDHHC9",0.651839266504332,1
"CDYL",0.334573562432857,1
"TMEM222",0.79255794869048,1
"NDUFS8",0.0787125489880141,1
"MRPL37",0.349430816482766,1
"USP5",0.417581771128858,1
"CUL2",0.265336529742019,1
"KPNA4",0.028008151216423,1
"ANAPC5",0.00109117513379753,0.142308242624341
"GMCL1",0.610137348699056,1
"CLDN12",0.38668172340613,1
"ZDHHC3",0.0932913178088468,1
"MTIF2",0.478169438120843,1
"HSPD1",0.000691047852119431,0.100168691108286
"ARFGAP1",0.426778957190766,1
"PCNXL4",0.883761365569778,1
"MKRN1",0.372072134998637,1
"RNF167",0.329304532069464,1
"RNF146",0.137298878337589,1
"PNPO",0.53836737009897,1
"NCOA6",0.0385662611904626,1
"JAG1",0.359706903890652,1
"RASD1",0.18486167681519,1
"ZFP91",0.574066380960495,1
"CRYAB",0.929519463279867,1
"WLS",0.350651315802851,1
"TEX2",0.574972622721942,1
"ATP1B1",0.212543560909436,1
"VPS13C",0.785730957485642,1
"PSMB7",0.27779391538147,1
"TMEM208",0.0666797594509272,1
"MED23",0.406093614273688,1
"UQCC2",0.619448620531316,1
"MRPS34",0.557839818689385,1
"FEM1B",0.3517367180629,1
"STK4",0.423932331383965,1
"R3HDM4",0.386105025366061,1
"MOV10",0.632576116936788,1
"PPP1R9B",0.0766425008815229,1
"RNF181",0.246945512370621,1
"ATP5S",0.202261277765286,1
"ATG3",0.163696433682032,1
"ZMPSTE24",0.647478881196438,1
"SHFM1",0.228708034606568,1
"NCCRP1",0.57304092735794,1
"TMEM183A",0.787715937243594,1
"SLC48A1",0.463133641149766,1
"KLF10",0.201393045964397,1
"GPR157",0.142878711068922,1
"CCNG2",0.823503008169112,1
"KIAA1671",0.522864321563777,1
"MRTO4",0.306621509276469,1
"AMOTL2",0.0940741293296048,1
"CDK1",0.787862928852077,1
"PKN1",0.210840130194492,1
"ZNF117",0.0977866779720195,1
"CAV1",0.141650115429938,1
"CLPTM1",0.0637640257483313,1
"AAMP",0.143146110697317,1
"MAPRE1",0.0295413042738768,1
"TLE3",0.455637638949057,1
"C6orf1",0.712396762134945,1
"PINK1",0.564685065492894,1
"SSFA2",0.0849051830852063,1
"DUSP6",0.24566147845209,1
"GRASP",0.243324462216944,1
"MMP15",0.726506863194553,1
"PWWP2B",0.372586594087977,1
"AP1M2",0.15797222026467,1
"NREP",0.455470059196388,1
"TXNDC12",0.547380241595976,1
"KIAA0040",0.0475049052017861,1
"ADH5",0.0322760860670142,1
"TMEM135",0.000248199597408461,0.0423559011015848
"YLPM1",0.720302857022824,1
"SAMD9L",0.316141713997294,1
"AHR",0.0241919890699189,1
"NT5DC2",0.12291703397078,1
"COPZ1",0.0109998253672468,0.795645826512401
"ENC1",0.372968453199823,1
"GOSR1",0.689392249505441,1
"COPE",0.000394847775161022,0.062711765566357
"KIAA1324",0.00180040696708933,0.207776578839415
"WBP11",0.59078021869254,1
"NR3C1",0.263127415859486,1
"SLC25A11",0.490421979270279,1
"FAM168B",0.155889240839264,1
"CHCHD10",0.0305648681147993,1
"IPO5",0.477631547482374,1
"ACADSB",0.00155609707104548,0.184447431917794
"NDUFS3",0.165834499859467,1
"TSPAN4",0.501588317142252,1
"NUDT19",0.294301479452554,1
"PUF60",0.730825974795347,1
"GLIS2",8.84116478280239e-05,0.0180967150258074
"HK1",0.649860280051434,1
"YTHDF2",0.454485015501101,1
"LMTK3",0.255267372130875,1
"HPS1",0.159523029263248,1
"AKR7A2",0.039117911236989,1
"LONP1",0.227126732130843,1
"KIAA0319L",0.249789287782237,1
"PHACTR2",0.372911087967775,1
"SLC5A6",0.0044004883101208,0.409611640151245
"DCAF8",0.123292167297159,1
"LGMN",9.40821418551896e-05,0.0185073663831019
"VASP",0.00370500715463545,0.356599728199311
"NMRAL1",0.0627303786560066,1
"GNB5",0.522406562412923,1
"TRIM24",0.675256760824993,1
"SLC4A2",0.733653627232295,1
"RNF2",0.424626475301673,1
"AR",0.345114894734577,1
"PSME1",0.77018555337225,1
"NBPF20",0.064823993702948,1
"SRSF10",0.466234575123233,1
"FURIN",0.348416384267005,1
"KLHDC3",0.672066868248292,1
"PI4KA",0.642445367000928,1
"EIF4H",0.294875051683244,1
"GSDMD",0.117936682420562,1
"FBXO32",0.460665616311857,1
"LGR4",0.267159340519756,1
"YIPF6",0.295395044384304,1
"LARP1",0.650221322293267,1
"NDUFB2",0.525877069862145,1
"GARS",0.86778124245574,1
"FDX1",0.403465920963959,1
"LAMTOR5",0.335796265786859,1
"SGCB",0.793940839426365,1
"RAPGEF1",0.79778048364525,1
"IDS",0.42836592845273,1
"ARL1",0.854174432989975,1
"DYRK1B",0.00903262692301587,0.697730949159427
"HYAL2",0.757407811839813,1
"TFAP2A",0.641200593913331,1
"PAK1",0.960807483157852,1
"LRRC8E",0.374921616105132,1
"ECHDC2",0.198327398337346,1
"STK3",0.0272852530828562,1
"PHPT1",0.211513770376066,1
"MRPS2",0.930931247569913,1
"DCAF12",0.993105935767807,1
"MAF1",0.10122743623977,1
"MZB1",0.310363407363401,1
"GADD45A",0.138626145334827,1
"HNRNPUL1",0.514302404122651,1
"SAMHD1",0.394041851997994,1
"SERINC5",0.104003265022628,1
"GOLGA7",0.710812424729214,1
"SRSF1",0.31533739520276,1
"CRTC3",0.371414260457366,1
"ITPR2",0.311706039623229,1
"PRKD2",0.530343992593589,1
"BRD2",0.597071715129378,1
"CDC27",0.953557588543535,1
"D2HGDH",0.29135626452539,1
"HRSP12",0.691192442710246,1
"CEP350",0.812457499983406,1
"CEBPD",0.611262918649091,1
"PRKD3",0.663163300232486,1
"DSTN",0.648600713671383,1
"CLPX",0.316131898924203,1
"EMG1",0.51560758147956,1
"CDH11",0.066584640735754,1
"HPX",5.21949816648659e-05,0.01173753599743
"RABGAP1",0.41945508799701,1
"ATP6V1A",0.00102276401353135,0.135965532967182
"SMARCA5",0.347706602253014,1
"UGCG",0.434962204244074,1
"ENOPH1",0.166510594097654,1
"EXOC5",0.0173066270732182,1
"ALG14",0.502999117796261,1
"SCARF2",0.000938593808798627,0.127595801509993
"RRN3",0.932181155649681,1
"C6orf62",0.37557119679689,1
"EIF5",0.310824455974482,1
"ELF2",0.317107939493373,1
"RAB27A",0.592038563407097,1
"AFF4",0.208878010585213,1
"WNK1",0.510181552793917,1
"PCF11",0.239307597693428,1
"NOTCH2",0.146266664574057,1
"DIDO1",0.572623426571425,1
"ZNF91",0.853136915423778,1
"PAICS",0.183847165603647,1
"PCK2",0.367058512165062,1
"MLH1",0.813030984468249,1
"TCEAL1",0.837756554962481,1
"ZRANB2",0.357285607988703,1
"UPF1",0.36992960660077,1
"EAPP",0.712938088283685,1
"MDH2",0.103450683580462,1
"SERPINB6",0.626605721150948,1
"SEC11A",0.23331991052054,1
"REEP3",0.2060364939327,1
"RAB5C",0.844804107677337,1
"SPPL2B",0.00022584289120231,0.0389550873800385
"NAE1",0.529588957524185,1
"SHARPIN",0.321021219455165,1
"SMARCE1",0.635835798643702,1
"CXorf40B",0.162107329766951,1
"SERPINA1",0.210468339827605,1
"GM2A",0.551293320596262,1
"TPD52L2",0.452076526743479,1
"COMMD5",0.50427902159469,1
"ABCB10",0.200876940688391,1
"FAM114A1",0.308874122086384,1
"VWF",2.49354581303152e-05,0.00606057908419352
"ARHGEF16",0.777794507270417,1
"BUB3",0.132051811672044,1
"AC012005.3",0.353311115295299,1
"GSR",0.287592489739272,1
"MRPL27",0.469461216747008,1
"WDTC1",0.915709173312628,1
"MTHFD2",0.408040901615048,1
"PEG10",0.000107334527935266,0.0205791622043231
"YWHAG",0.026880726586659,1
"C14orf1",0.346151842293542,1
"SH3RF1",0.386561333299547,1
"TSC22D2",0.317655615048798,1
"PCBP2",0.0512260429976411,1
"C11orf96",0.454643770929759,1
"CHID1",0.169969609010601,1
"FOSL2",0.129656314704547,1
"HSPA4",0.0229189680401576,1
"NDUFC2",0.0780397627883621,1
"RBM25",0.253597807481698,1
"PAWR",0.208456918448665,1
"PACSIN3",0.142831027216051,1
"PLEC",0.0240499937591017,1
"TMEM127",0.436607385299082,1
"TUSC2",0.763225826481808,1
"TMEM132A",0.161231420747167,1
"C5orf15",0.198982448858873,1
"LMF2",0.17189035049743,1
"NTN4",0.0650455043091033,1
"PPP6R2",0.233784076734022,1
"SMPD1",0.63313934002276,1
"CAPN1",0.0831302876318107,1
"MUCL1",0.000831172747645936,0.116616267330515
"SCAMP4",0.00939262522930767,0.715226899734458
"ISLR",0.221650252117743,1
"SORD",0.108862599180794,1
"MID1IP1",0.350803102274668,1
"WASL",0.447681242686823,1
"LTBP3",0.352698231470593,1
"ECI2",0.0188276427322833,1
"APOPT1",0.493919791417981,1
"MTL5",0.0112662554890692,0.805438715781762
"CDC42EP4",0.145425107440045,1
"RHOG",0.328351426743027,1
"CAMK2G",0.798967291372636,1
"SNX6",0.928828548704775,1
"FOXP1",0.121894631864515,1
"EIF4B",0.454776396648246,1
"ANKRD52",0.614044065538155,1
"PKD1",0.0299997197618202,1
"CD53",0.0370025207536716,1
"C20orf24",0.027994325995611,1
"GADD45B",0.111154381359988,1
"SPHK1",0.168229425104991,1
"JOSD2",0.666570537137589,1
"F11R",0.0149800667377887,0.995719799944332
"KIAA2013",0.61576582590206,1
"OAZ2",0.00263376970647661,0.276299964877968
"PKP2",0.253266542782925,1
"KCTD1",0.575143106323552,1
"TROVE2",0.475330194681512,1
"PLOD1",0.629503183892906,1
"TM2D1",0.641539964008559,1
"NOL10",0.266519309542892,1
"ANGPTL2",0.183115948639356,1
"FGFR1OP2",0.498715986495657,1
"UBFD1",0.491585645584551,1
"AGFG1",0.650845679839033,1
"PIP5K1A",0.383766369058237,1
"MAT2B",0.799757086814747,1
"DPH3",0.489679905087916,1
"TMEM120A",0.120813020472158,1
"GNB1",0.338706057218913,1
"TMEM98",0.448096487016234,1
"CSTB",0.770278073010038,1
"HLA-E",0.0972754807781824,1
"ZNF316",0.0948250263861966,1
"PFDN1",0.390900968221158,1
"DYNC1H1",0.325003807218813,1
"PRNP",0.00124723880413963,0.156656769305012
"CLCN3",0.890670772436309,1
"RGS1",8.15589631092406e-05,0.0171194884634886
"MCF2L",0.448363787003739,1
"SAFB",0.347959295449,1
"CDC42EP1",0.45384281835234,1
"MFSD10",0.11122505706966,1
"ATP6V1D",0.0990580170925784,1
"HLA-DRB1",0.000264239482922313,0.0446184841864241
"TRNAU1AP",0.3819798999818,1
"TCF3",0.856114819912143,1
"VEZT",0.324722279627831,1
"TM7SF3",0.050664873592829,1
"GJB2",5.46470539964927e-05,0.0122317967366553
"C7orf50",0.0964996451709103,1
"POLR2A",0.568577720810263,1
"EXT1",0.00727979835896514,0.602983153699801
"CD2AP",0.451386850684205,1
"TPM1",0.161768491347654,1
"SLC31A1",0.784415255162415,1
"MRPL47",0.148414359441288,1
"ST6GALNAC2",0.168241147296484,1
"MESDC2",0.424472063269825,1
"DAP3",0.738070032374073,1
"USP10",0.256617184863712,1
"PPOX",0.130265557044045,1
"INTS10",0.329848415287873,1
"CKLF",0.966044980203476,1
"CMTR2",0.551578404901337,1
"VPS4B",0.0005293559155502,0.0808721851984521
"TES",0.303796942045296,1
"GOLPH3L",0.0267467814502728,1
"CTSH",0.289340702129053,1
"C19orf60",0.0234579413407078,1
"NFKBIA",0.00127683167419007,0.158502789278831
"LRP3",0.0695449424422067,1
"ILVBL",0.0474798369523612,1
"TUFT1",0.00271153691439568,0.281836016199596
"MIB1",0.336310989788228,1
"CCDC47",0.212929132091809,1
"UCK2",0.417219112858856,1
"GSDMB",0.0769530371385122,1
"SREK1",0.316126871453003,1
"ORAI2",0.46905047884343,1
"TPSAB1",0.421944462611361,1
"PSMD4",0.294477886688051,1
"TMED5",0.348503174313906,1
"STC2",4.95483533552443e-06,0.00145394286060609
"TRIM8",0.0188793105892938,1
"LPPR2",0.446759509170205,1
"TPP1",0.662040917099702,1
"SF3B4",0.707137195708703,1
"SMG1",0.430600383439416,1
"NDUFS4",0.742020271197925,1
"MEX3D",0.311767053948616,1
"MESDC1",0.158187891415727,1
"NEDD8",0.668518247591401,1
"SAE1",0.470799627211808,1
"SH3PXD2B",0.223293542950328,1
"ISG20L2",0.00778893352551074,0.625767690763569
"FUCA1",0.771585643977174,1
"RERE",0.318009867907603,1
"PRKAR2B",0.00535170532109602,0.476054733852622
"ACOX2",0.736866023071082,1
"IGF2",0.000465165802034762,0.0731557241366365
"HELZ",0.313972778529401,1
"DLST",0.253924270148228,1
"UCHL5",0.566049796632421,1
"DNAJC13",0.303420697247881,1
"DCK",0.126000513741568,1
"FGB",3.40061312442685e-13,4.3066104629317e-10
"COMMD2",0.695987124647632,1
"TNFRSF1A",0.575649974747715,1
"RNASE1",0.242374078112267,1
"DUSP5",0.879232750707687,1
"YWHAE",0.0134854152067388,0.931093952113035
"KHSRP",0.225641976399633,1
"RAD21",0.326160637765064,1
"MVB12A",0.0514594403358433,1
"PPIC",0.0465004271844963,1
"TBX2",0.261702864428826,1
"TJP2",0.504150635972001,1
"UBQLN1",0.756923687034875,1
"TPSB2",0.23694518767125,1
"EIF4A2",0.917760202308937,1
"TNPO1",0.741933948873416,1
"ITIH2",7.83013600014204e-07,0.000265364560398784
"DFFA",0.391891383267938,1
"RAB15",0.996671588610753,1
"ZNF644",0.298870494630974,1
"RPL7L1",0.86590798460397,1
"PGRMC2",0.565234982428321,1
"GSK3A",0.708851132372095,1
"EDNRA",0.432061565476664,1
"LRG1",0.347818169351035,1
"UBE2E1",0.606576304006615,1
"RNF217",0.294254278620995,1
"CLDND1",0.796464797656235,1
"RBMS1",0.00336649735678141,0.331307585828972
"MRPS10",0.866004302743763,1
"MAP1B",0.00505434585061876,0.452952468990681
"TRIM22",0.404937273770633,1
"AHCYL1",0.941246269547412,1
"UTP3",0.776653546845742,1
"NBPF15",0.246084722728561,1
"TUBA1C",0.443569335120425,1
"PPP1R16A",0.659915018921302,1
"EPS8",0.0275918585578011,1
"CD82",0.625586693592873,1
"PSMD7",0.677487381453496,1
"VKORC1",0.207015442371587,1
"PACSIN2",0.737341084574647,1
"TRIP11",0.0877375644412864,1
"HTRA3",0.268296260229387,1
"SELT",0.00026348749513877,0.0446184841864241
"MRC2",5.84551788529453e-05,0.0128451990937906
"ATXN2",0.106457700117046,1
"IFT22",0.751172279989224,1
"ATPAF1",0.702818718641701,1
"ZBTB38",0.615408820968204,1
"S100A10",1.11006127068158e-08,6.0023166840973e-06
"HAGH",0.306721800673311,1
"WDR11",0.5177951017513,1
"RMND1",0.612416045278412,1
"ITPA",0.130179727377362,1
"NCLN",0.015108254288306,0.999642702491123
"PIN1",0.760827041774888,1
"IBTK",0.479249423873082,1
"PHF12",0.239553804293684,1
"BEX1",2.44112417618902e-06,0.000762835880543564
"ADNP2",0.786893081074254,1
"VAT1",0.942792169593317,1
"HLA-DPA1",7.84388156621629e-06,0.0021610733216665
"NCOA3",0.725849857338035,1
"ABCA2",0.69955104616269,1
"NUP50",0.325892575560208,1
"C11orf73",0.928370370990869,1
"SLC38A10",0.517542892970188,1
"TPCN1",0.481031745499117,1
"LCP1",0.0166348193462967,1
"TIA1",0.549453110153695,1
"GGT7",0.197344503937021,1
"PARP10",0.808232540763605,1
"SPTY2D1",0.422812633894649,1
"TXN2",0.399531940645098,1
"AHI1",0.212904380403727,1
"PCBD1",0.998298415621435,1
"TOMM22",0.318450307856541,1
"LAMTOR1",0.396610773805317,1
"ENG",0.0665544589961616,1
"DNAJB14",0.544995976226018,1
"TMEM50B",0.0702137179956766,1
"SGTA",0.000270192243970457,0.0454641217697285
"SPRED1",0.786646280936913,1
"HSPA9",0.194320685189872,1
"GID8",0.538807172398971,1
"STARD3NL",0.352360721495704,1
"PDPK1",0.793354189415924,1
"IGSF3",0.261261606262021,1
"TMEM131",0.508667998278035,1
"CTNNBL1",0.131666595143964,1
"TRABD",0.515601057703219,1
"GGA3",0.733175251982474,1
