0	Gene Signature
nuclear body (GO:0016604)	['HEXIM2', 'CASP8AP2', 'FNBP4', 'ESX1', 'DNAAF1', 'TRIP4', 'PASD1', 'MED7', 'CHFR', 'PHF5A', 'HNRNPM', 'RUFY1', 'DDX39A', 'DDX39B', 'NUP98', 'POLR3D', 'SARNP', 'YME1L1', 'HSPA1A', 'CDK12', 'CDK13', 'RNF222', 'HSPA1B', 'Na', 'RNF2', 'RB1', 'PRKAA2', 'MAML3', 'POMP', 'AP5Z1', 'HNRNPU', 'TESK2', 'GPATCH2', 'PRKAA1', 'RNF4', 'DCAF7', 'LSM11', 'NXF1', 'LSM10', 'MSANTD1', 'HOXA4', 'SF3B1', 'SF3B2', 'KLF11', 'CREBBP', 'TOE1', 'DAXX', 'INCA1', 'INO80', 'NR1D1', 'TERF1', 'TFIP11', 'BAZ1B', 'NR0B1', 'TERF2', 'FLI1', 'FIBP', 'SETX', 'TDP2', 'COMMD3-BMI1', 'NOSTRIN', 'RAD18', 'HOXB2', 'HBP1', 'HOXB7', 'MDC1', 'HOXD3', 'AIRE', 'NCAPG2', 'BAZ2A', 'SMC6', 'RAPH1', 'GATA4', 'SMC4', 'ALKBH8', 'HIF1A', 'SMC5', 'C12ORF57', 'ALKBH5', 'PIP5K1A', 'ALX1', 'PRKACA', 'BARD1', 'HACE1', 'ACD', 'CSNK1A1', 'RMI1', 'RMI2', 'NFATC4', 'TCF12', 'NFATC1', 'SIRT1', 'GNL3', 'POU6F1', 'ITPKC', 'NCOR2', 'LYRM4', 'LSG1', 'CENPI', 'INCENP', 'AGO4', 'BHLHE40', 'TUT1', 'GTF2H2C', 'MOCS2', 'CENPT', 'RAPGEF5', 'ZNF473', 'YTHDC1', 'NR1I2', 'ZNF350', 'ELL', 'ZNF470', 'DENND1B', 'RBM8A', 'AKAP17A', 'PRDM15', 'PQBP1', 'MRPL36', 'MED19', 'MTDH', 'HOXC10', 'TAF5L', 'TRIM8', 'BCLAF1', 'MECOM', 'TERT', 'SUDS3', 'LHPP', 'SH3BGRL3', 'PACSIN2', 'MBD4', 'BRD2', 'MEF2C', 'BRD1', 'MBD1', 'WDR19', 'GTF2H2', 'GTF2H4', 'NUDT21', 'NMNAT1', 'APEX1', 'ZNF217', 'PKN2', 'CACTIN', 'SF3A1', 'PLCB1', 'IVL', 'SERPINB13', 'C11ORF54', 'CDKN1A', 'OGG1', 'TCF20', 'S100A11P1', 'PHF7', 'CENPB', 'CENPC', 'WRN', 'NAMPT', 'PPP1R8', 'PLAGL1', 'GSC', 'NUDT19', 'SRSF10', 'SRSF11', 'IKBKE', 'TLE2', 'USP7', 'PPP1R16B', 'ZBTB16', 'PRPF4B', 'HIPK2', 'SDCBP2', 'HINFP', 'HIPK3', 'CDC25C', 'MORF4L1', 'SKI', 'COPS4', 'ATXN2L', 'WT1', 'CNOT7', 'OBSCN', 'UBOX5', 'AAGAB', 'KAT6A', 'SRSF3', 'SRSF4', 'SRSF5', 'SRSF6', 'SQSTM1', 'SREK1', 'MRE11', 'LRCH4', 'SRSF8', 'CHTOP', 'SNRPC', 'RNF34', 'FAAP20', 'SRSF1', 'GTF2B', 'SRSF2', 'UBN1', 'PARK7', 'FOXO4', 'VIRMA', 'GTF2E2', 'ZBTB20', 'NACC1', 'RBBP6', 'NACC2', 'SAP18', 'SH3BP5', 'CIR1', 'IK', 'FANCL', 'PNISR', 'BNIP3L', 'DYRK1A', 'PIAS1', 'DGKZ', 'SCRT1', 'PIAS2', 'RNF169', 'DGKQ', 'TPP2', 'BMP2K', 'NOP10', 'GLYR1', 'MDM2', 'FTO', 'BLM', 'NELFA', 'MINDY1', 'AK3', 'CDC14A', 'FAM107A', 'STK19', 'RORC', 'GLIS2', 'VPS72', 'PMEPA1', 'PAPOLG', 'TRIM69', 'NELFE', 'TMEM179B', 'ABL1', 'OIP5', 'SLC2A4RG', 'REXO1', 'UNC45A', 'API5', 'BDNF', 'CDC5L', 'PARD3B', 'REXO4', 'GON4L', 'WRAP53', 'SON', 'CDK9', 'NSMCE4A', 'IMPAD1', 'SYNPO2L', 'SYF2', 'ESRP1', 'CDK2', 'SNURF', 'NSRP1', 'NUFIP2', 'GTF3C6', 'SRCAP', 'TNKS', 'ZC3H8', 'PTPN23', 'NDUFB1', 'PPWD1', 'NPAT', 'DUSP10', 'DUSP11', 'HMBOX1', 'PLRG1', 'TBXA2R', 'DVL2', 'ORC3', 'RREB1', 'SMN1', 'CIITA', 'ZNF621', 'BCAS2', 'NOP58', 'TRIM41', 'ATRX', 'ARNT', 'NSMCE2', 'HAUS6', 'MTOR', 'RAD51', 'LAGE3', 'CDC34', 'MYO1C', 'SNRNP40', 'DBF4', 'DRG1', 'PAPD7', 'KCTD13', 'SNRPA1', 'EIF3E', 'CBLL1', 'HDAC5', 'PLAG1', 'AKAP8L', 'CXXC1', 'U2AF2', 'U2AF1', 'SART1', 'SART3', 'ADAMTS4', 'EXO1', 'SUMO2', 'SUMO1', 'ARRB1', 'POLR2D', 'TRIM25', 'NHS', 'HMG20B', 'SNRPB2', 'PLEKHH2', 'TRIM22', 'EIF2D', 'INSL6', 'CARMIL1', 'ACTN4', 'SCAF11', 'KNL1', 'SFMBT2', 'SRRM1', 'PML', 'GCAT', 'MAPK14', 'SRRM2', 'FLYWCH1', 'FNDC1', 'CD2BP2', 'TRIM16', 'FAM76B', 'KIF20B', 'TP53', 'RETREG1', 'PRCC', 'SATB1', 'ABRAXAS1', 'SP100', 'WBP4', 'NSL1', 'PNN', 'TONSL', 'AMER1', 'UHMK1', 'SAP130', 'SNRPD3', 'IFI16', 'CHEK2', 'MAGEA2', 'XRRA1', 'HABP4', 'E2F7', 'N4BP1', 'WWTR1', 'SURF2', 'GADD45A', 'TOP3A', 'EAF1', 'SLC34A1', 'PTK6', 'PUM1', 'TOPORS', 'SNW1', 'SMU1', 'SPRTN', 'FBXL4', 'FBXL3', 'INTS7', 'SIM2', 'SUGP2', 'GFI1', 'PCBP1', 'ZBTB1', 'LPAR4', 'IKZF4', 'OSGEP', 'ZBTB4', 'PGBD3', 'MCIDAS', 'DHX15', 'CSTF2', 'HIVEP1', 'PPP1R10', 'TP53BP1', 'SCN1A', 'BANP', 'ATP6V0A1', 'NCOA2', 'CDT1', 'IL15', 'IL16', 'ATMIN', 'PRPF40A', 'ZWINT', 'PRPF19', 'ARTN', 'MAPT', 'SLTM', 'SLU7', 'ATR', 'SGK1', 'ATPAF2', 'DDR2', 'SPTBN4', 'TENM1', 'TENM2', 'USPL1', 'FOXC2', 'ZCCHC12', 'DAZAP2', 'DHX8', 'DHX9', 'ZCCHC18', 'BMI1', 'SEC14L3', 'DSN1', 'COIL', 'ZMYM2', 'STK35', 'BABAM1', 'UIMC1', 'LARS', 'SAFB2', 'CLIC3', 'UBXN7', 'SUZ12', 'METTL3', 'RPA2', 'THOC1', 'RPA1', 'ERBIN', 'THOC6', 'THOC7', 'HNRNPA2B1', 'STK17A', 'NBR1', 'TRIP11', 'TRIP12', 'PRPF31', 'AGGF1', 'FYTTD1', 'MAMLD1', 'AKR1B1', 'MKI67', 'RSRC1', 'ACADM', 'ARIH1', 'RAB8B', 'CORIN', 'CPSF6', 'MLIP', 'UBE2I', 'UQCC2', 'KLHDC2', 'SNURFL', 'YLPM1', 'CWC15', 'KAZN', 'PPP4R3B', 'POU4F2', 'KLHL20', 'TARBP2', 'SGO2', 'MAU2', 'POLE2', 'FANCD2', 'FAS', 'PPIG', 'UBE2O', 'PPIH', 'WDFY3', 'PPIE', 'RAF1', 'PCNA', 'DCLRE1B', 'ZCCHC8', 'PRKN', 'PRDM5', 'CRTC1', 'RGS14', 'GEMIN2', 'GEMIN4', 'CWC25', 'YARS2', 'FBL', 'EFTUD2', 'TIMM50', 'PCNP', 'TEPSIN', 'TATDN2', 'BASP1', 'HSF1', 'CWC22', 'EP400', 'HSF4', 'MSX2', 'MORC3', 'YARS', 'ZC3H13', 'ADPRHL2', 'KIF22', 'NONO', 'CDYL', 'SMAD6', 'CKAP4', 'PRPF6', 'ISG20', 'NR4A2', 'KIF18B', 'H1F0', 'KIF2A', 'RFXAP', 'PRPF4', 'PRPF3', 'GEMIN5', 'TCF7', 'GEMIN6', 'GEMIN7', 'TCF3', 'TAB1', 'ICE2', 'DDX1', 'ICE1', 'JADE1', 'ARHGAP18', 'FBLL1', 'CCNB3', 'ZC3H18', 'ZC3H14', 'SBF1', 'RBM15', 'ZFHX3', 'USP28', 'LIMK1', 'SETD1A', 'CBX5', 'CBX4', 'SMURF2', 'USP22', 'NCBP3', 'NFKBIZ', 'MYOD1', 'SENP2', 'CLK2', 'AFDN', 'ELF2', 'ELF4', 'SFPQ', 'ITGB1BP1', 'THRAP3', 'FEV', 'NDUFS3', 'RBM25', 'DOCK1', 'TERF2IP', 'LUC7L3', 'HP1BP3', 'USP36', 'DDX46', 'DTX1', 'CHD5', 'DDX42', 'DPP3', 'AFF2', 'AFF3', 'STK4', 'SNAPC2', 'SNAPC3', 'GRK5', 'MKNK2', 'SNAPC5', 'TOPBP1', 'RBM10', 'NCAM2', 'LPXN', 'RBM14', 'MAGEA11', 'RBM11', 'RBM39', 'S100PBP', 'ATF7IP', 'EYA1', 'DDX17', 'WTAP', 'H2AFX', 'TINF2', 'ANGEL2', 'THAP7', 'SETBP1', 'CRY2', 'S100P', 'ACIN1', 'TELO2', 'ZPR1', 'THRB', 'POLDIP3', 'EHMT1', 'EHMT2', 'NR3C1', 'CYGB', 'RBM4', 'ADD1', 'ZIC2', 'MAPK7', 'POLI']
axolemma (GO:0030673)	['CNTNAP2', 'MAPT', 'EPB41L3', 'THY1', 'SPTBN1', 'ROBO2', 'Na']
small nucleolar ribonucleoprotein complex (GO:0005732)	['NOP58', 'MPHOSPH10', 'LSM6', 'FBLL1', 'SNU13', 'FBL', 'RRP9', 'SNRNP40', 'NAF1', 'NOP10', 'NHP2', 'NOP56', 'Na']
SCF ubiquitin ligase complex (GO:0019005)	['FBXW5', 'FBXW4', 'FBXW7', 'FBXW11', 'FBXO17', 'FBXO18', 'FBXO2', 'BTBD6', 'BTBD11', 'BTBD9', 'RBX1', 'KBTBD4', 'SPOPL', 'Na', 'CKS1B', 'CCNF', 'RNF7', 'FBXO44', 'FBXO45', 'FBXL21', 'FBXL20', 'SPOP', 'BTRC', 'USP47', 'FBXO39', 'FBXL19', 'FBXL15', 'FBXO31', 'FBXO32', 'SPSB4', 'ABTB2', 'SPSB3', 'ABTB1', 'SPSB2', 'SPSB1', 'FBXL2', 'CKS2', 'FBXL3', 'FBXL5', 'FBXL7', 'KLHL11', 'CUL1', 'FBXO27', 'FBXO25', 'BTBD2', 'BTBD1', 'BTBD3', 'FBXO4', 'ARIH1', 'FBXO7', 'FBXO6', 'FBXO9', 'TRIM21', 'SKP1', 'SKP2']
condensed nuclear chromosome, centromeric region (GO:0000780)	['SYCP2L', 'AURKA', 'CENPA', 'MEIKIN', 'AURKC', 'CENPC', 'AURKB', 'NDC80', 'MIS18BP1', 'NUF2', 'BUB1B', 'BUB1', 'Na']
bicellular tight junction (GO:0005923)	['AOC1', 'CGN', 'SHROOM2', 'TGFBR1', 'CLDN12', 'CLDN11', 'CLDN10', 'RAP2B', 'RAP2C', 'APC', 'CLDN16', 'CLDN15', 'CLDN14', 'JAML', 'RAPGEF2', 'AMOTL1', 'CLDN19', 'CLDN18', 'AMOTL2', 'CLDN17', 'Na', 'FRMPD2', 'UBN1', 'CLDN3', 'CLDN2', 'AMOT', 'MTDH', 'CLDN1', 'PARD6A', 'CDH5', 'EPCAM', 'PARD6B', 'MARVELD3', 'MARVELD2', 'SH3BP1', 'MICALL2', 'ECT2', 'POF1B', 'BVES', 'MAGI2', 'CXADR', 'DDX58', 'PARD3', 'TBCD', 'ANK3', 'MPP7', 'CLDN7', 'TJP2', 'TJP1', 'OCLN', 'DLG1', 'CLDN6', 'CLDN5', 'CLDN4', 'VAPA', 'CLDN9', 'RAB13', 'WNK3', 'WNK4', 'CLDN8', 'EPPK1', 'STRN', 'TJP3', 'PATJ', 'TACSTD2', 'YBX3', 'F11R', 'CLDN23', 'CYTH3', 'CLDN22', 'CLDN20', 'CLMP', 'CYTH1']
smooth endoplasmic reticulum (GO:0005790)	['RYR2', 'RYR3', 'RYR1', 'RPL10', 'SYVN1', 'GBA2', 'PSEN1', 'TH', 'SLMAP', 'HYOU1', 'CASQ1', 'ERP29', 'APOB', 'Na']
alpha DNA polymerase:primase complex (GO:0005658)	['POLA1', 'POLA2', 'HELB', 'PRIM2', 'PRIM1', 'MCM3', 'Na']
MICOS complex (GO:0061617)	['APOO', 'CHCHD6', 'CHCHD3', 'APOOL', 'DNAJC11', 'IMMT', 'Na']
clathrin-coated vesicle membrane (GO:0030665)	['EGF', 'CD74', 'AVPR2', 'HSPA8', 'WNT5A', 'NECAP1', 'TF', 'NECAP2', 'CD4', 'RAB35', 'CD9', 'DNAJC5', 'CD207', 'HLA-DRA', 'HLA-DQB1', 'ROR2', 'HLA-DQB2', 'Na', 'CHRM2', 'LRP2', 'DENND1A', 'CLTC', 'CLTB', 'CLTA', 'ADRB2', 'CD3G', 'EGFR', 'CD3D', 'TGOLN2', 'AP2S1', 'SLC18A1', 'KIAA0319', 'SLC18A2', 'LDLR', 'SLC18A3', 'HLA-DQA2', 'HLA-DQA1', 'FZD2', 'IGF2R', 'FZD4', 'HLA-DRB5', 'SYT2', 'FZD5', 'SLC32A1', 'SYT1', 'GAD2', 'GAD1', 'AP2B1', 'RASSF9', 'M6PR', 'SYT9', 'VAMP7', 'VAMP8', 'VAMP2', 'HLA-DPB1', 'AVP', 'RAB5A', 'HBEGF', 'HLA-DRB4', 'HLA-DRB3', 'VAMP3', 'VAMP4', 'CFTR', 'IL7R', 'HLA-DRB1', 'SCARB2', 'RAB3A', 'TYRP1', 'TFRC', 'AP2A2', 'AP2A1', 'SLC2A8', 'AP1G1', 'FCGR1A', 'HLA-DPA1', 'SLC17A7', 'APOE', 'LDLRAP1', 'FCGR1B', 'SH3GL2', 'APOB', 'AP2M1']
intermediate filament cytoskeleton (GO:0045111)	['CARMIL2', 'KRT5', 'SYCE1L', 'KRT4', 'KRT3', 'KRT2', 'KRT14', 'KRT13', 'KRT8', 'KRT7', 'CTNS', 'KRT10', 'SMARCA2', 'CLK3', 'PJA2', 'DES', 'NSFL1C', 'MMP14', 'KRT18', 'KRT17', 'KRT16', 'VIM', 'PKP2', 'NES', 'PLEC', 'PKP1', 'S100A8', 'Na', 'PSMD10', 'PHLDB2', 'NR1I2', 'ADCY5', 'NOL9', 'SLC1A4', 'SLC1A6', 'EVPL', 'KRT20', 'PNN', 'KRT6A', 'NCKIPSD', 'DISC1', 'EXOSC4', 'NDOR1', 'PRPH', 'MDN1', 'BCAS3', 'FAAP100', 'DSP', 'SAP30BP', 'STN1', 'MRPS23', 'INO80', 'KRT76', 'KRT75', 'CLIP1', 'INA', 'PKN2', 'FLG', 'KRT80', 'SYNM', 'ZNF175', 'ZNF131', 'SESTD1', 'DCTN1', 'SYNE2', 'SMG7', 'DDX60', 'ING4', 'MICAL1', 'TLK2', 'NEFM', 'CCT8']
spindle pole centrosome (GO:0031616)	['NPM1', 'SPOUT1', 'TBCCD1', 'NDE1', 'ABRAXAS2', 'NUMA1', 'AURKA', 'EMD', 'AURKC', 'AURKB', 'DLGAP5', 'Na']
endoribonuclease complex (GO:1902555)	['DHX9', 'POP4', 'DICER1', 'TSEN2', 'TSEN54', 'TARBP2', 'ZFP36', 'AGO4', 'CLP1', 'AGO2', 'AGO3', 'AGO1', 'PRKRA', 'Na']
Golgi subcompartment (GO:0098791)	['RBFOX1', 'B3GALNT1', 'AP1S1', 'SCAMP1', 'PI4K2B', 'OPTN', 'PI4K2A', 'Na', 'PGAP2', 'SGMS1', 'XYLT1', 'XYLT2', 'ZFYVE1', 'NAA60', 'CNST', 'CHST12', 'KIAA1324', 'CHST13', 'CHST10', 'CHST11', 'CREB3L3', 'ST3GAL5', 'ST3GAL6', 'VTI1A', 'CHST14', 'CHST15', 'WLS', 'ST3GAL1', 'ST3GAL2', 'ST3GAL3', 'ST3GAL4', 'CHST9', 'GABARAPL2', 'CHST7', 'CHST8', 'HLA-DRB5', 'EDEM1', 'PLK3', 'COPZ2', 'BACE1', 'COPZ1', 'VAMP7', 'C6ORF89', 'CHST1', 'PRKD1', 'LALBA', 'CHST2', 'VAMP2', 'HPD', 'ATF6', 'CHST5', 'HLA-DRB4', 'CHST6', 'HLA-DRB3', 'CHST3', 'VAMP4', 'CHST4', 'HLA-DRB1', 'SCOC', 'PDGFC', 'PDGFB', 'PDGFA', 'GJA1', 'PDGFD', 'AP1S3', 'AP1S2', 'MYO18A', 'HACE1', 'PIFO', 'PI4KB', 'HLA-DQB1', 'HLA-DQB2', 'ARF3', 'ARF1', 'GLG1', 'ATXN2', 'AP1M1', 'HLA-DQA2', 'AP1M2', 'HLA-DQA1', 'TPTE2', 'RIC1', 'C20ORF173', 'ARCN1', 'FIG4', 'RNF125', 'CLIP3', 'NMNAT2', 'A4GNT', 'USO1', 'HLA-DPB1', 'RNF121', 'GCNT1', 'LPCAT2', 'SMPD4', 'LMAN1', 'SCAMP5', 'LMAN2', 'NDST2', 'ARFRP1', 'NDST1', 'C16ORF70', 'GCNT3', 'HLA-DPA1', 'RHO', 'GCNT4', 'CSGALNACT2', 'RAB2B', 'CSGALNACT1', 'YIPF1', 'RAB2A', 'YIPF2', 'YIPF6', 'STX8', 'VRK1', 'RAB30', 'FAM91A1', 'RAB34', 'RAB32', 'SLC9A7', 'SLC9A8', 'RAB38', 'RAB35', 'RAB36', 'EEF1AKMT4-ECE2', 'RAB1A', 'RAB1B', 'CHPF', 'RAB1C', 'PROS1', 'GGA3', 'GGA2', 'RAB21', 'RAB26', 'CDH1', 'STX6', 'YKT6', 'STX5', 'RAB29', 'PLEKHJ1', 'ATP9B', 'ATP9A', 'TRAPPC4', 'CHPF2', 'M6PR', 'BET1L', 'TRAPPC9', 'SYS1-DBNDD2', 'NBEA', 'B3GALT6', 'BIRC6', 'ST6GALNAC4', 'ST6GALNAC5', 'ST6GALNAC6', 'CNGB1', 'NOTCH3', 'NOTCH4', 'NOTCH1', 'NOTCH2', 'ATP8A1', 'NCF4', 'ARL1', 'RAB41', 'GOLIM4', 'GLIPR2', 'OSBP', 'PMEPA1', 'RNF175', 'WIPI1', 'MARCH9', 'TNFRSF1A', 'MARCH4', 'UST', 'TMBIM4', 'HLA-DRA', 'ST6GALNAC1', 'ST6GALNAC2', 'ST6GALNAC3', 'WHAMM', 'FAM109B', 'FAM109A', 'BICD1', 'DSE', 'DSEL', 'VPS54', 'CNGA2', 'CNGA4', 'B4GALNT2', 'B4GALNT1', 'SNAP29', 'C3ORF58', 'SORL1', 'CDC42', 'RAB12', 'RAB10', 'MGAT4A', 'RAB13', 'MGAT4B', 'RAB14', 'MGAT4C', 'VPS45', 'KDELR3', 'SEC22B', 'FOLR1', 'BLZF1', 'BET1', 'SLC24A5', 'UNC93B1', 'FURIN', 'ECE2', 'FTCD', 'AP4M1', 'AP1G1', 'ARRB1', 'AP1G2', 'ATP7B', 'LARGE2', 'ATP7A', 'TRIM23', 'LARGE1', 'SLC35A3', 'SLC35A2', 'ENTPD4', 'PLEKHA3', 'SLC35A1', 'GOLPH3L', 'AP1B1', 'TAS2R16', 'MAPK8IP3', 'PLEKHA8', 'MALL', 'CORO7', 'GSAP', 'SLC35B4', 'SLC35B3', 'STX16', 'KDELR1', 'KDELR2', 'SLC35B2', 'AKAP9', 'HS6ST1', 'STX10', 'HS6ST2', 'C1GALT1C1', 'CHORDC1', 'BSG', 'TGOLN2', 'CHAC1', 'ARFIP1', 'B2M', 'ST6GAL2', 'COG8', 'TMED9', 'SURF4', 'SLC35C1', 'ST8SIA1', 'COG7', 'LMAN1L', 'COG6', 'ST8SIA2', 'ST6GAL1', 'PAQR3', 'COG5', 'ST8SIA3', 'ST8SIA4', 'COG4', 'RAB39A', 'RAB39B', 'COG3', 'HLA-C', 'COG2', 'RAB27B', 'COG1', 'HLA-A', 'HLA-B', 'HLA-G', 'IL17RD', 'HLA-E', 'EXT1', 'HLA-F', 'EXT2', 'DOPEY2', 'ARFGAP1', 'ACER2', 'GOLGB1', 'GORASP2', 'GORASP1', 'DOPEY1', 'FUT10', 'SLC35D2', 'FUT11', 'PITPNB', 'LMAN2L', 'GCC2', 'GOLGA3', 'APOO', 'GOLGA4', 'CCDC91', 'GOLGA5', 'GOLGA1', 'GOLGA2', 'INPP5K', 'GOLGA7', 'SLC33A1', 'RAB33A', 'RAB33B', 'COPG1', 'TLR9', 'TLR8', 'COPG2', 'TLR7', 'TLR3', 'RAB7B', 'TMED10', 'UGCG', 'CLTCL1', 'SCAP', 'ST8SIA5', 'ST8SIA6', 'TMED3', 'TMED2', 'SNX9', 'TMED7', 'RAB6A', 'GBF1', 'C1GALT1', 'SACM1L', 'ZDHHC13', 'ZDHHC17', 'RAB11A', 'TPST2', 'RGP1', 'B3GNT8', 'B3GNT7', 'TPST1', 'B3GNT6', 'B3GNT5', 'B3GNT4', 'TRIP11', 'B3GNT3', 'B3GNT2', 'ZDHHC21', 'ICA1', 'GNAI3', 'CUX2', 'HYAL2', 'CUX1', 'MGAT5', 'RAB8A', 'RAC1', 'MGAT2', 'MGAT3', 'CD59', 'MGAT1', 'CD55', 'ATG9A', 'CD74', 'B3GAT3', 'B3GAT2', 'NOSIP', 'B3GAT1', 'OCRL', 'HS3ST6', 'HS3ST5', 'KLHL20', 'HS3ST2', 'TGFBI', 'GOLT1A', 'TBC1D23', 'GALNT13', 'GALNT12', 'GALNT15', 'GALNT14', 'HFE', 'ATP2C2', 'ATP2C1', 'MANEA', 'GALNT11', 'GALNT10', 'GNPTAB', 'DENND5A', 'RGS20', 'CLASP2', 'SREBF1', 'POSTN', 'NSF', 'SREBF2', 'IGF2R', 'SLC30A6', 'AP4B1', 'TMEM230', 'AZIN2', 'CREB3', 'IFT20', 'TMEM115', 'GGTA1P', 'ACBD3', 'COPA', 'SYS1', 'COPB2', 'SLC2A1', 'COPB1', 'CABP1', 'DPY30', 'MAN2A2', 'MAN2A1', 'SH3GL2', 'ARFGEF2', 'GALNT8', 'GALNT7', 'HS3ST3B1', 'GALNT6', 'ARFGEF1', 'GALNT5', 'GALNT4', 'GALNT3', 'GALNT2', 'CAV1', 'GALNT1', 'DNM2', 'TAPBP', 'CHPT1', 'PIKFYVE', 'B4GAT1', 'COPE', 'B4GALT3', 'HS3ST3A1', 'B4GALT4', 'B4GALT1', 'GPSM1', 'B4GALT2', 'NCAM1', 'CBY1', 'FUT3', 'AGPAT3', 'HS2ST1', 'FUT5', 'FUT4', 'FUT7', 'FUT6', 'FUT9', 'FUT8', 'MLANA', 'CA4', 'GPER1', 'MAN1A2', 'MAN1A1', 'GALNT9', 'MBTPS1', 'CHID1', 'MBTPS2', 'RHBDF1', 'NOS3', 'IRGM', 'USF3', 'POMGNT1', 'TRAPPC6B', 'TRAPPC6A', 'GOLPH3', 'MAN1B1', 'B4GALT7', 'B4GALT5', 'B4GALT6', 'VAC14', 'SCARB2', 'PKD1', 'GOSR1', 'GOSR2', 'INS', 'CYTH4', 'CYTH3', 'CLN3', 'GRM6', 'CHSY3', 'CHSY1', 'MAN1C1', 'CLVS1', 'CYTH2', 'CLVS2', 'CYTH1']
core mediator complex (GO:0070847)	['MED14', 'MED4', 'MED31', 'MED10', 'MED17', 'MED6', 'MED8', 'MED18', 'Na']
RISC-loading complex (GO:0070578)	['ZFP36', 'DHX9', 'AGO4', 'AGO2', 'AGO3', 'DICER1', 'AGO1', 'PRKRA', 'TARBP2', 'Na']
cortical actin cytoskeleton (GO:0030864)	['GSN', 'RDX', 'LANCL2', 'SHROOM3', 'TRPV4', 'SHROOM4', 'MYRIP', 'SHROOM1', 'SHROOM2', 'DCDC2', 'EEF1A1', 'HIP1R', 'RAPGEF3', 'MYZAP', 'MYADM', 'Na', 'SPTBN4', 'SPTBN5', 'MOBP', 'LASP1', 'CDH2', 'CDH1', 'CAPN2', 'SPTBN2', 'CAP2', 'CAP1', 'MLPH', 'CLDN5', 'MYO1A', 'DLC1', 'LLGL1', 'GCOM1', 'LLGL2', 'GCOM2', 'HIP1', 'WDR1', 'WIPF1', 'WIPF2', 'WIPF3', 'SLC2A1', 'WAS', 'WASL', 'CORO1A', 'AKAP13', 'GYS2', 'DCDC2B', 'EPB41L2', 'DCDC2C', 'FLOT2', 'FLOT1', 'SPTAN1', 'PLEKHH2', 'POLR2M']
extrinsic component of external side of plasma membrane (GO:0031232)	['TF', 'CUBN', 'ANXA1', 'SERPINE2', 'PCSK9', 'PLG', 'FCN1', 'Na']
catenin complex (GO:0016342)	['JUP', 'SMAD7', 'APC', 'ARMC7', 'CDH10', 'CDH11', 'CDH12', 'CDH13', 'CDH15', 'CDH18', 'CDH19', 'ANAPC2', 'Na', 'CTNNB1', 'CDH9', 'CDH8', 'CDH7', 'CDH6', 'CDH5', 'CDH4', 'CDH20', 'CDH3', 'CDH2', 'ANKAR', 'CDH22', 'CDH1', 'CDH24', 'CTNNA1', 'CDH26']
phagocytic vesicle (GO:0045335)	['ANXA3', 'TAP1', 'TAPBP', 'ATG12', 'RAB34', 'RAB31', 'RAB32', 'RAB38', 'TLR9', 'NCF1', 'ADAM8', 'TLR7', 'PIK3C3', 'CALR', 'RAB7A', 'RAB7B', 'Na', 'ATP6V0D1', 'SNAP23', 'HFE', 'PIK3R4', 'PLD4', 'STX12', 'SEC14L3', 'RAB23', 'RAB20', 'SNX3', 'STX4', 'B2M', 'CD36', 'PDIA3', 'ATP6V0C', 'ATP6V0E1', 'ABCA1', 'ATP6V0B', 'ATP6V0E2', 'SYK', 'SLC11A1', 'RAB39A', 'HLA-C', 'ANXA11', 'CYBB', 'HLA-A', 'CYBA', 'HLA-B', 'HLA-G', 'RAB11A', 'RAB11B', 'HLA-E', 'SYT7', 'HLA-F', 'VAMP7', 'VAMP8', 'FMNL1', 'SYT11', 'RAB14', 'RAB9A', 'RAB9B', 'ATP6V0D2', 'LTF', 'SEC22B', 'VAMP3', 'UNC93B1', 'NCF2', 'ITGB5', 'NCF4', 'TCIRG1', 'CORO1A', 'RAB22A', 'CLCN3', 'GNLY', 'RAB43', 'DMBT1', 'ATP6V0A4', 'RAB8A', 'RAC2', 'ITGAV', 'SRGAP2', 'PGLYRP1', 'ATP7A', 'RAB8B', 'ATG5', 'ATP6V0A1', 'ATP6V0A2']
SWI/SNF complex (GO:0016514)	['SMARCD1', 'SMARCC1', 'SMARCD2', 'RB1', 'SMARCD3', 'SMARCC2', 'SMARCB1', 'ACTL6A', 'ACTL6B', 'SMARCE1', 'ARID1A', 'ARID1B', 'SMARCA2', 'SMARCA4', 'NCR1', 'Na']
microtubule minus-end (GO:0036449)	['ASPM', 'SVIL', 'NIN', 'ABRAXAS2', 'NUMA1', 'CAMSAP1', 'CAMSAP2', 'CAMSAP3', 'Na']
endoplasmic reticulum exit site (GO:0070971)	['CFAP73', 'OTOR', 'MIA', 'SEC16B', 'SEC16A', 'PDCD6IP', 'CTAGE1', 'CTAGE6', 'CTAGE5', 'CTAGE4', 'CTAGE9', 'MPPE1', 'CTAGE8', 'PREB', 'CTAGE15', 'Na', 'SEC23A', 'PDCD6', 'MIA3', 'SPZ1', 'TFG', 'SEC31A', 'TMED5', 'APOB', 'SEC31B']
