0	Gene Signature
CNR1/2 -> Membrane Transport	['GNA15', 'CNR2', 'CNR1', 'PDPK1', 'TRPA1', 'TRPV1', 'GNAI1', 'KCNK3', 'SLC6A3', 'GNAI2', 'GNAI3', 'ITPR1', 'Na']
CNR1/2 -> Vascular Motility	['GNA15', 'NOS3', 'CNR2', 'CAMK2A', 'CNR1', 'NOS1', 'MYL9', 'GNAI1', 'GNAI2', 'MYLK', 'GNAI3', 'ITPR1', 'Na']
Coagulation Cascade	['VKORC1', 'F11', 'SERPINC1', 'F10', 'F13A1', 'FGL2', 'SERPINA10', 'F12', 'PROS1', 'PROZ', 'F2', 'PLAT', 'PLG', 'F3', 'TFPI', 'F5', 'KNG1', 'F7', 'PROC', 'F8', 'F9', 'THBD', 'KLKB1', 'Na']
Complement Activation by Lectin	['C5AR1', 'MASP1', 'C3AR1', 'C5AR2', 'C8A', 'C2', 'C3', 'C4B', 'C5', 'C6', 'C7', 'C9', 'MASP2', 'MBL2', 'Na']
Complement Activation in Macular Degeneration	['CR1', 'CFHR1', 'CFHR3', 'MASP2', 'CD46', 'CFB', 'CFD', 'CRP', 'C1R', 'C5AR1', 'CFI', 'MASP1', 'C1S', 'CFH', 'C8A', 'CLU', 'HTRA1', 'CFP', 'C2', 'VTN', 'C3', 'C4B', 'C5', 'C6', 'C7', 'C9', 'TIMP3', 'MBL2', 'CD55', 'Na']
Complement Alternative Pathway	['CFD', 'CR2', 'C5AR1', 'CFI', 'CFH', 'C5AR2', 'C8A', 'CFP', 'C3', 'C5', 'C6', 'C7', 'C9', 'CFB', 'Na']
Complement Cascade Activation by Pentraxins	['APCS', 'APP', 'CRP', 'C1QA', 'SNRPN', 'MASP1', 'C1S', 'CFH', 'C4BPA', 'C2', 'C3', 'C4B', 'C5', 'FCGR3A', 'C9', 'SNRNP70', 'PTX3', 'MBL2', 'Na']
Complement Classical Pathway	['C1R', 'C5AR1', 'C1S', 'C3AR1', 'C5AR2', 'C8A', 'C2', 'C3', 'C4B', 'C5', 'C6', 'C7', 'C9', 'Na']
Cortisol in Resolving Inflammation	['TGFB1', 'NCOA2', 'ANXA1', 'IL10', 'JUN', 'NCOA1', 'HSP90AA1', 'DUSP1', 'PTGES3', 'TSC22D3', 'TICAM2', 'TICAM1', 'IL2', 'TLR2', 'NFKBIA', 'IL6', 'SLPI', 'IRF3', 'HSPA1A', 'FKBP4', 'TLR4', 'TP53', 'SGK1', 'CXCL8', 'CSF2', 'NR1I2', 'NR1I3', 'HMGB1', 'TNF', 'CYP3A4', 'AQP2', 'ZFP36', 'ELANE', 'SMAD3', 'CREBBP', 'MIF', 'FOS', 'POMC', 'CREB1', 'GRN', 'IFNA1', 'NR3C2', 'NR3C1', 'PTGS2', 'TBK1', 'BGLAP', 'GLUL', 'IFNB1', 'TNFSF10', 'IKBKE', 'Na']
CR3 Mediated Phagocytosis in Neutrophils and Macrophages	['RHOA', 'ROCK1', 'PRKCD', 'RASGRF1', 'ROCK2', 'C3AR1', 'PRKCB', 'IQGAP1', 'PRKCA', 'ITPR1', 'C3', 'DIAPH1', 'CLIP1', 'VIM', 'PLCG1', 'RAC1', 'CMD1F', 'PLCB1', 'Na']
CRH -> Synthesis of Corticosteroids	['CRHR1', 'GNAI1', 'CAMKK1', 'NR4A1', 'GNAI2', 'CAMKK2', 'CRHR2', 'ITPR1', 'POMC', 'CREB1', 'GNAO1', 'GNAQ', 'GNAS', 'CRH', 'CAMK4', 'PLCG1', 'Na']
CRH Secretion Regulation	['KCNJ10', 'MAP2K2', 'GABRA1', 'OPRD1', 'RASGRF1', 'MAP2K1', 'ADCYAP1R1', 'ADRA1B', 'GRIK1', 'GRIN1', 'ITPR1', 'HTR4', 'ADCYAP1', 'GNA15', 'CREB1', 'RASGRP1', 'MAPKAPK2', 'GNAQ', 'MAPK3', 'GNAS', 'CRH', 'MAPK1', 'PLCB1', 'RAF1', 'Na']
CXC Chemokine Receptor Signaling	['RHOA', 'LIMK1', 'LIMK2', 'VAV1', 'VAV2', 'VAV3', 'CXCL10', 'CXCL11', 'NFKBIA', 'CXCL12', 'CXCL13', 'NCF1', 'ITK', 'RAF1', 'BCAR1', 'SOS1', 'CXCL8', 'CXCL9', 'ROCK1', 'SHC1', 'ROCK2', 'CXCL2', 'CXCL1', 'CXCL3', 'FOXO3', 'CXCL16', 'CXCL6', 'CXCL5', 'ITPR1', 'RAP1A', 'PAK1', 'PREX1', 'AKT1', 'MAP3K8', 'STAT5B', 'EGR1', 'MAP2K2', 'PRKCD', 'STAT1', 'MAP2K1', 'PDPK1', 'STAT3', 'PPBP', 'PARD3', 'PRKCB', 'TIAM1', 'CDC42', 'PTK2', 'CREB1', 'PRKCZ', 'CRK', 'ACKR3', 'GRB2', 'MAP3K14', 'PLCB1', 'SRC', 'PXN', 'CXCR6', 'CXCR5', 'WAS', 'RASGRP2', 'GNAI1', 'GNAI2', 'CXCR2', 'CXCR1', 'CXCR4', 'CXCR3', 'MAPK3', 'PTK2B', 'RAC1', 'MAPK1', 'JAK3', 'JAK1', 'STAT5A', 'JAK2', 'Na']
D-cell: Somatostatin Release	['CHRM3', 'VIPR1', 'LPAR5', 'SSTR2', 'ITPR1', 'GPRC6A', 'CREB1', 'SST', 'CCKBR', 'GNA12', 'GNA13', 'GNAQ', 'PLCE1', 'GNAS', 'GAST', 'VIP', 'ASIC1', 'Na']
DCIR1 (CLEC4A) Signaling	['CLEC4A', 'TLR9', 'TLR8', 'TNF', 'IL12A', 'PTPN6', 'TLR4', 'Na']
DC-SIGN (CD209) Signaling	['NFKBIA', 'LCK', 'IL10', 'PAK1', 'CD209', 'NFKB1', 'TLR4', 'RAF1', 'Na']
Dectin-1 (CLEC7A) Signaling	['IL10', 'CCL22', 'SYK', 'CHUK', 'CARD9', 'CARD8', 'NFATC2', 'NFKB1', 'NFKB2', 'IL2', 'IL1B', 'NFKBIA', 'REL', 'RAF1', 'RELA', 'BCL10', 'RELB', 'ITPR1', 'MALT1', 'PYCARD', 'CLEC7A', 'NLRP3', 'IL12B', 'IL12A', 'PLCG2', 'CASP1', 'IKBKG', 'Na']
Dectin-2 (CLEC6A)/Mincle (CLEC4E)/BDCA2 (CLEC4C) Signaling	['SYK', 'TNF', 'ATP2C1', 'ITPR1', 'CLEC4C', 'MYD88', 'IL6', 'CLEC4E', 'STIM1', 'CLEC6A', 'TLR9', 'BTK', 'BLNK', 'IFNB1', 'PLCG2', 'FCER1G', 'Na']
Dendritic Spine Morphogenesis and Stabilization	['NTRK2', 'RHOA', 'PPP1R12A', 'LIMK1', 'BDNF', 'CASK', 'TIAM1', 'PPP1CA', 'CDC42', 'SHANK1', 'BCR', 'FES', 'DLG4', 'CTTN', 'GKAP1', 'DCX', 'ARHGEF2', 'GRB2', 'DOCK3', 'SHANK3', 'SHANK2', 'ARHGEF7', 'SOS1', 'PTPRT', 'ROCK1', 'PPP1R9B', 'KALRN', 'MYL12B', 'GRIP1', 'GRIP2', 'SHARPIN', 'SYNGAP1', 'ABL2', 'CFL1', 'RAC1', 'HRAS', 'WASF1', 'SPTAN1', 'PAK3', 'SPTBN1', 'Na']
DNA Persistent Repair Inhibits mTOR Signaling	['FANCI', 'INSR', 'PDPK1', 'RPS6', 'CDC25A', 'IGF1', 'TSC2', 'TSC1', 'SIRT1', 'MTOR', 'RAD51', 'RHEB', 'RPS6KB1', 'NMNAT1', 'FANCD2', 'AKT1S1', 'DDIT4', 'CDK2', 'ATM', 'ATR', 'TP53', 'MDM2', 'RELA', 'IRS1', 'IRS2', 'EIF4EBP1', 'PTEN', 'BRCA1', 'BRCA2', 'INS', 'IGF1R', 'SESN1', 'STK11', 'RPTOR', 'CHEK1', 'NAMPT', 'SESN2', 'CHEK2', 'AKT1', 'NBN', 'EIF4E', 'Na']
Do not Eat mexc2x9d Signal: Viable Cells Inhibits Phagocytosis	['RHOA', 'SIRPA', 'PTPN11', 'PECAM1', 'RAC1', 'LCP2', 'CD47', 'PTPN6', 'VAV1', 'Na']
Dopamine Mediated Glutamate Release/Uptake Circle in Neuron in Migraine	['SNAP25', 'SNAPIN', 'SLC38A1', 'SYT1', 'GLS', 'RIMS1', 'SLC17A6', 'SLC17A7', 'GNAS', 'SLC17A8', 'DRD1', 'STX3', 'STX1A', 'Na']
Dopamine Receptors Signaling	['MAP2K4', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'JUN', 'MAP2K1', 'PDPK1', 'FOS', 'BRAF', 'VAV2', 'CDC42', 'MAPK14', 'NFKBIA', 'CREB1', 'MAPK10', 'MAPKAPK3', 'GNAS', 'RAF1', 'SRC', 'RASGRF1', 'SRF', 'ELK1', 'ELK4', 'ITPR1', 'RASGRP1', 'RAP1A', 'MAPK9', 'MAPK8', 'AKT1', 'MAPK3', 'PLCG1', 'RAC1', 'MAPK1', 'DRD1', 'DRD2', 'MAP2K6', 'Na']
Dopamine Synthesis and Release	['TPH2', 'DDC', 'MAOB', 'MAOA', 'DBH', 'SLC6A3', 'COMT', 'ITPR1', 'TH', 'CCKAR', 'ALDH1A1', 'TDO2', 'ALDH2', 'CCKBR', 'GNAQ', 'GNAS', 'VAMP2', 'PLCG1', 'DRD2', 'SLC18A2', 'PLCB1', 'Na']
DRD1/3 -> Potassium Uptake	['KCNJ6', 'GRK4', 'KCNJ11', 'KCNJ9', 'ABCC8', 'ABCC9', 'GNAS', 'DRD1', 'DRD3', 'KCNJ3', 'Na']
DRD1/5 Expression Targets	['GRIA2', 'MAP2K2', 'JUN', 'GRIA1', 'MAP2K1', 'SRF', 'FOS', 'BRAF', 'ELK1', 'ELK4', 'CREB1', 'RAP1A', 'MAPKAPK2', 'MAPK3', 'GNAS', 'MAPK1', 'DRD1', 'TAC1', 'DRD5', 'Na']
DRD2 -> TRPC1 Transcription	['NFKBIA', 'SRC', 'PDPK1', 'AKT1', 'GAB1', 'TRPC1', 'DRD2', 'GRB2', 'EGFR', 'Na']
DRD2 Expression Targets	['MAP2K4', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'JUN', 'MAP2K1', 'PDPK1', 'BDNF', 'FOS', 'GAB1', 'VAV2', 'CDC42', 'MAPK14', 'CREB1', 'MAPK10', 'MAPKAPK2', 'MAPKAPK3', 'GRB2', 'RAF1', 'SOS1', 'SRC', 'SHC1', 'RASGRF1', 'GNAI1', 'EGFR', 'ITPR1', 'RPS6KA5', 'RASGRP1', 'MAPK9', 'MAPK8', 'MAPK3', 'PLCG1', 'RAC1', 'MAPK1', 'DRD2', 'TAC1', 'SLC18A2', 'MAP2K6', 'MAP2K7', 'Na']
DRD2/4 -> Membrane Transport	['SNAP25', 'KCNJ5', 'SRC', 'PDPK1', 'CACNA1C', 'CACNA1B', 'VAMP2', 'PLCG1', 'DRD2', 'GNAI1', 'DRD4', 'KCNJ3', 'Na']
DRD3 -> Dopamine Uptake	['GRK4', 'DRD3', 'SLC6A3', 'Na']
Eat me Signal: Apoptotic Cell Induces Phagocytosis	['ANXA2', 'PRKCD', 'ANXA5', 'PRKCB', 'MERTK', 'GULP1', 'PTK2', 'DIAPH1', 'CLIP1', 'AXL', 'ADGRB1', 'ELMO1', 'TYRO3', 'CRK', 'MFGE8', 'GAS6', 'DOCK1', 'BCAR1', 'SRC', 'LRP1', 'PROS1', 'THBS1', 'IQGAP1', 'ITPR1', 'TGM2', 'STAB2', 'PLCG1', 'RAC1', 'CD36', 'Na']
Eat me Signal: Apoptotic Cell Initiates Phagocytosis	['ANXA2', 'TIMD4', 'ANXA5', 'MERTK', 'ANO6', 'XKR8', 'AXL', 'ADGRB1', 'TYRO3', 'CALR', 'MFGE8', 'GAS6', 'LRP1', 'PROS1', 'ICAM3', 'THBS1', 'TGM2', 'CASP7', 'STAB2', 'CASP3', 'SCARF1', 'CD14', 'CD36', 'HAVCR2', 'HAVCR1', 'Na']
ECL-cell: CHGA and Histamine Synthesis	['CXCL8', 'PCSK2', 'CHGA', 'PCSK1', 'VIPR1', 'HDC', 'SSTR2', 'INS', 'ADCYAP1R1', 'IL2', 'GNAI3', 'ITPR1', 'CREB1', 'SP1', 'CCKBR', 'GNAO1', 'GNAQ', 'GNAS', 'PIEZO2', 'SLC18A2', 'PLCB1', 'Na']
EDNRA/B -> Vascular Motility	['ARHGEF12', 'MAP2K4', 'RHOA', 'EDN1', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'EDN3', 'NOS3', 'MAP2K1', 'BRAF', 'FARP1', 'CDC42', 'MAPK14', 'CREB1', 'MAPKAPK2', 'MAPKAPK3', 'MAP3K11', 'MYL9', 'PLCB3', 'PLCB1', 'RAF1', 'ROCK1', 'RASGRF1', 'ARHGEF1', 'CAMK2A', 'MYLK', 'ITPR1', 'RPS6KA5', 'EDNRA', 'RASGRP1', 'RAP1A', 'EDNRB', 'PAK1', 'GNA11', 'GNA13', 'MAPK3', 'MAPK1', 'NCK1', 'MAP2K6', 'Na']
Eicosanoids in Inflammation	['PTGIS', 'PTGES2', 'ALOX5', 'ALOX5AP', 'ALOX12', 'PTGS2', 'Na']
Eicosanoids in Myeloid Cell Activation	['LTB4R', 'SRC', 'MAP2K2', 'PTGDR2', 'MAP2K1', 'PDPK1', 'PTGER4', 'PRKCE', 'GNAI1', 'GNAI2', 'GNAI3', 'ITPR1', 'GNA15', 'NFKBIA', 'CYSLTR2', 'CYSLTR1', 'LTB4R2', 'AKT1', 'MAPK3', 'GNAS', 'MAPK1', 'PLCB1', 'RAF1', 'Na']
Endocannabinoids Role in Sleep Regulation	['SNAP25', 'FAAH', 'SNAPIN', 'DAGLA', 'DAGLB', 'CNR1', 'NAPEPLD', 'VAMP2', 'GNAI1', 'MGLL', 'PLCB1', 'ITPR1', 'Na']
Endogenous Peptide Antigen Presentation	['PDIA3', 'HSPA5', 'CD8A', 'B2M', 'CALR', 'TAPBP', 'Na']
Eosinophil Activation	['CCL26', 'TGFB1', 'LYN', 'RHOA', 'CCL24', 'LIMK1', 'AOC1', 'EGOT', 'IL13', 'LIMK2', 'NFATC2', 'VCAM1', 'VAV1', 'IL3', 'VEGFA', 'IL2', 'IL1A', 'IL5', 'IL4', 'LAT2', 'NFKBIA', 'FCGR2A', 'FCGR2B', 'IL6', 'LTB4R2', 'IGHE', 'LCP2', 'MYL9', 'SIGLEC8', 'FCER2', 'CD244', 'LAT', 'RAF1', 'CXCL8', 'LTB4R', 'ROCK1', 'CSF2', 'PTGDR2', 'ROCK2', 'TNF', 'EPX', 'ITPR1', 'PAK1', 'CYSLTR1', 'AKT1', 'MADCAM1', 'FCER1G', 'MAP3K8', 'CCR3', 'IL33', 'CREBBP', 'MAP2K2', 'MAP2K1', 'SYK', 'PDPK1', 'PARD3', 'PRG2', 'RNASE3', 'RNASE2', 'TIAM1', 'CDC42', 'PRKCZ', 'GNAQ', 'CD48', 'GRB2', 'MAP3K14', 'PLCB1', 'CEBPA', 'CEBPB', 'SRC', 'CCL11', 'PTAFR', 'HDC', 'FCAR', 'GNAI1', 'GNAI2', 'GNAI3', 'GNA14', 'GNA15', 'INPP5D', 'FCGR1A', 'MAPK3', 'MAPK1', 'PLCG1', 'RAC1', 'FYN', 'NOS2', 'Na']
Eosinophil Survival by Cytokine Signaling	['TGFB1', 'LYN', 'IL15', 'BAD', 'IL13', 'PTPN11', 'IRAK4', 'BRAF', 'IL3', 'TNFRSF1A', 'VEGFA', 'IL5', 'NFKBIA', 'IL6', 'IL9', 'IL3RA', 'LEP', 'IRF8', 'BAX', 'BCL2', 'IL9R', 'RAF1', 'SOS1', 'CXCL8', 'CSF2', 'TRADD', 'TNF', 'IL2RG', 'IL27RA', 'IRAK1', 'AKT1', 'STAT6', 'RIPK1', 'MAP3K7', 'CCR3', 'IL33', 'MAP2K4', 'CREBBP', 'IL15RA', 'MAP2K2', 'STAT1', 'MAP2K1', 'SYK', 'PDPK1', 'STAT3', 'TRAF2', 'SDCBP', 'MYD88', 'IL2RB', 'TRAF6', 'GRB2', 'ITGB2', 'IL27', 'IL25', 'IL5RA', 'CSF2RA', 'CSF2RB', 'GATA1', 'ICAM1', 'IL1RL1', 'SOX4', 'MAPK8', 'MAPK3', 'LEPR', 'PIM1', 'CCL2', 'MAPK1', 'PLCG2', 'JAK3', 'JAK1', 'JAK2', 'STAT5A', 'Na']
EPHB -> NMDA Receptor Activation	['SRC', 'IRS1', 'CAMK2A', 'EFNB1', 'CRK', 'EPHB1', 'PLCG1', 'EPHB3', 'EPHB2', 'BCAR1', 'ITPR1', 'PTK2', 'Na']
Epigenetic Alterations Triggers Genomic Instability	['CBX5', 'HDAC1', 'MBD1', 'SLC46A1', 'DNMT3A', 'DNMT3B', 'SUV39H1', 'MTHFR', 'MTR', 'SIRT1', 'TYMS', 'DHFR', 'DNMT3L', 'SIN3A', 'DNMT1', 'FOLR2', 'SLC19A1', 'FOLR1', 'Na']
Epinephrine/Norepinephrine Release	['SLC22A3', 'SLC22A2', 'SLC6A2', 'SLC18A2', 'SLC6A3', 'Na']
Estrogen Deficiency in Female Obesity	['SREBF1', 'SCD', 'FASN', 'LPL', 'PPARG', 'SLC2A4', 'ESR1', 'ESR2', 'ACACA', 'Na']
Estrogens in Prolactin Production	['TGFB1', 'POU1F1', 'TGFB3', 'PRL', 'FASLG', 'ESR1', 'FGF2', 'ESR2', 'GNAI3', 'CREB1', 'FAS', 'GNAS', 'DRD2', 'PREB', 'Na']
Estrogens Procoagulant Effect	['SERPINA1', 'SERPINC1', 'F10', 'SERPINE1', 'PROS1', 'F2', 'PLAT', 'PLG', 'F5', 'SERPINA5', 'F7', 'PROC', 'F8', 'Na']
Extracellular Matrix Reformation in Aging	['DDOST', 'PRKCSH', 'LOX', 'AKR1B1', 'STAB1', 'ELN', 'STAB2', 'SORD', 'AGER', 'GPI', 'CD44', 'GCK', 'Na']
Fatty Acids Block TLR Signaling in Enteroendocrine Cell	['MYD88', 'MAPK8', 'FFAR1', 'TRAF6', 'IRAK1', 'FFAR4', 'GPR119', 'ARRB2', 'IRAK4', 'MAP3K7', 'TAB1', 'Na']
Fatty Acids Cause Oxidative Stress and Mitochondria Decline in Aging	['NQO1', 'GPX1', 'SREBF1', 'SLC27A1', 'PPARA', 'GPX4', 'UCP2', 'NCF1', 'SLC27A4', 'PPARGC1A', 'NFE2L2', 'LDLR', 'Na']
Female Sex Determination	['GSK3B', 'CTNNB1', 'FST', 'LRP6', 'AXIN1', 'INHBB', 'FOXL2', 'NR0B1', 'ESR1', 'FRAT1', 'FGF9', 'DVL1', 'SRY', 'RSPO1', 'SOX9', 'AMH', 'WNT4', 'Na']
Find me Signal: Apoptotic Cell Attracts Phagocyte	['CXCL8', 'YARS', 'ANXA1', 'ABCA1', 'CX3CR1', 'THBS1', 'ADAM10', 'CX3CL1', 'AIMP1', 'PANX1', 'ADAM17', 'RPS19', 'CASP7', 'CXCR3', 'P2RY2', 'CASP3', 'ELANE', 'Na']
GABA Release	['SLC7A6', 'SLC38A1', 'SLC32A1', 'SLC6A13', 'SLC6A12', 'SLC1A5', 'SLC6A1', 'SLC38A3', 'Na']
GABA(B)R -> Postsynaptic Inhibition	['KCNJ5', 'KCNJ6', 'GABBR2', 'MAP2K2', 'GABBR1', 'SLC32A1', 'MAP2K1', 'KCNJ14', 'GAD1', 'TRPV1', 'BRAF', 'TRPV2', 'SYN1', 'CREB1', 'CAMK4', 'CAMK1', 'SNAP25', 'ACHE', 'SRC', 'KCNA1', 'CACNA1B', 'GNAI1', 'CAMKK1', 'CAMKK2', 'RAP1A', 'MAPK3', 'SLC18A2', 'KCNJ3', 'Na']
GALR1/2/3 -> Neurotransmitter Metabolism	['GAL', 'DDC', 'GNA11', 'GALR3', 'GALR2', 'GALR1', 'GNAQ', 'TRPV1', 'GNAI1', 'GNAI2', 'SLC18A3', 'ITPR1', 'Na']
GALR1/2/3 -> POMC/NPY Production	['MAP2K2', 'RASGRF1', 'MAP2K1', 'PDPK1', 'GNAI1', 'GNAI2', 'ITPR1', 'GAL', 'POMC', 'CREB1', 'RASGRP1', 'GNA11', 'GALR3', 'GALR2', 'NPY', 'GALR1', 'GNAQ', 'AKT1', 'MAPK3', 'MAPK1', 'RAF1', 'Na']
Gastric and Pancreatic Lipase Function	['LIPF', 'EGF', 'SLC27A1', 'LEP', 'ANGPTL3', 'PPARG', 'GATA6', 'TGFA', 'HES1', 'GIP', 'MGLL', 'PNLIP', 'Na']
G-cell: Gastrin Secretion	['PCSK2', 'CPB2', 'GRP', 'CTNNB1', 'LPAR5', 'SSTR2', 'GRPR', 'GNAI3', 'ITPR1', 'GPRC6A', 'SP1', 'SST', 'CCKBR', 'MEP1B', 'GNA12', 'GNAO1', 'GNA13', 'GNAQ', 'PLCE1', 'GAST', 'MEN1', 'Na']
GCG and PPY Regulate Metabolism and Satiety	['PCSK2', 'PCSK1', 'NPY2R', 'GLP2R', 'GLP1R', 'GUCA1B', 'HTR3B', 'GCG', 'INS', 'HTR3A', 'PYY', 'DPP4', 'GNAI3', 'ITPR1', 'GNA11', 'GNAQ', 'GNAS', 'PLCB3', 'PLCB1', 'Na']
Genes with Mutations Associated with Aging in Humans	['CDKN2A', 'CDKN1A', 'CDKN2B', 'MTHFR', 'PTEN', 'PPP1CA', 'CDC42', 'LMNA', 'RAD51', 'WRN', 'E2F1', 'ERCC8', 'NF1', 'KRAS', 'Na']
GFs/TNF -> Ion Channels	['NGFR', 'MAP3K3', 'NTRK2', 'MAP2K5', 'MAP2K3', 'NTRK1', 'ANXA2', 'PDPK1', 'BDNF', 'TRPV1', 'TRAF2', 'GFRA1', 'NGF', 'VAV2', 'TNFRSF1B', 'MAPK14', 'ARTN', 'SCN10A', 'GDNF', 'TRAF6', 'APP', 'RET', 'SRC', 'IRS1', 'IRS2', 'CAMK2A', 'TRADD', 'TNF', 'ITPR1', 'NTF3', 'PLCG1', 'RAC1', 'MAPK7', 'MAP3K5', 'MAP2K6', 'Na']
Ghrelin and Nesfatin-1 Regulate Stomach Functional State and Satiety	['PCSK1', 'GUCA1B', 'NUCB2', 'MBOAT4', 'GHRL', 'GNAI1', 'GHSR', 'PLCB1', 'Na']
Ghrelin and SST Regulate GH1 Release in Hypothalamus	['GHRHR', 'POU1F1', 'CREB1', 'SST', 'GHRH', 'GNAS', 'SSTR1', 'GNAI1', 'GHSR', 'GH1', 'PLCB1', 'GNAI3', 'Na']
Glutamate Release	['SLC7A6', 'SLC38A1', 'SLC1A1', 'SLC1A2', 'SLC17A6', 'SLC1A3', 'SLC17A7', 'SLC1A5', 'SLC17A8', 'SLC38A3', 'Na']
Glycolysis	['TPI1', 'PKLR', 'PGAM1', 'PGAM2', 'ENO1', 'ENO2', 'HK1', 'ENO3', 'HK3', 'HK2', 'GCK', 'PKM', 'PFKM', 'PGK1', 'ALDOB', 'ALDOA', 'GAPDH', 'GPI', 'Na']
GPR3 in Oocyte Meiotic Arrest	['WEE1', 'CCNB1', 'GPR3', 'GNAS', 'PDE3A', 'CDK1', 'CDC25B', 'Na']
GRM1/5 (Postsynaptic) -> Ion Channels	['KCNJ5', 'KCNJ6', 'KCNJ9', 'PLA2G1B', 'CACNA1A', 'PRKCE', 'CACNA1B', 'CACNA1E', 'TRPV1', 'TRPV2', 'ITPR1', 'GRM1', 'GRM5', 'SCN10A', 'GNAQ', 'KCNJ3', 'Na']
GRM2-4/6-8 (Presynaptic) -> Glutamate Release Attenuation	['SNAP25', 'SNAPIN', 'GNAI1', 'GNAI2', 'GRM2', 'GNAI3', 'GRM4', 'GRM3', 'GRM6', 'GRM8', 'GRM7', 'RIMS1', 'GNAO1', 'STX4', 'Na']
GUCY2C in Intestinal Ion and Fluid Homeostasis	['SLC9A3', 'GUCY2C', 'SLC9A3R2', 'PDE3B', 'PDE3A', 'PDE5A', 'GUCA2B', 'PRKG2', 'CLCN2', 'SLC9A2', 'GUCA2A', 'CFTR', 'Na']
GUCY2C Signaling in Apetite Regulation	['GUCY2C', 'POMC', 'NPY', 'CARTPT', 'AGRP', 'GUCA2B', 'CNGA1', 'ITPR1', 'PRKG1', 'Na']
High Fat Diet Activates cAMP Related Exocytosis in Synapse and Endocrine Cell	['RHOA', 'UNC13A', 'MAP2K2', 'MAP2K1', 'SYT1', 'GCGR', 'GCG', 'BRAF', 'VAV1', 'CDC42', 'SYN1', 'VAPA', 'VAMP1', 'GNAS', 'RAPGEF3', 'STX1A', 'RAF1', 'STXBP1', 'SRC', 'RAB3A', 'RASGRF1', 'WAS', 'ADRB2', 'ITPR1', 'RIMS2', 'RASGRP1', 'RAP1A', 'GNA11', 'MAPK3', 'HRAS', 'Na']
High Level of Homocystine Effects (Methylation Cycle)	['CD320', 'MTRR', 'SLC46A1', 'ELN', 'AMT', 'SHMT1', 'MTHFR', 'MTR', 'GLRX', 'GNMT', 'TYMS', 'DHFR', 'LMBRD1', 'CBS', 'BAG3', 'MAPT', 'HSF1', 'CTH', 'MTHFD1', 'FOLR2', 'SLC19A1', 'FBN1', 'FOLR1', 'Na']
Histamine Effects in Inflammation	['CSF2', 'MAOB', 'AOC1', 'HDC', 'HNMT', 'IL3', 'IL1A', 'IL4', 'HRH2', 'HRH1', 'HRH4', 'HRH3', 'CCL5', 'Na']
Histamine in Arousal Regulation	['SNAP25', 'HRH2', 'SNAPIN', 'HRH1', 'HRH3', 'GNAQ', 'GNAS', 'VAMP2', 'GNAI1', 'PLCB1', 'ITPR1', 'Na']
Histamine Receptor H3 Signaling in Neurons	['GSK3B', 'HRH3', 'PDPK1', 'HDC', 'AKT1', 'CASP3', 'GNAI1', 'SLC18A2', 'PLCB1', 'ITPR1', 'Na']
Histidine-Rich Glycoprotein (HRG)	['SERPINC1', 'F12', 'SERPIND1', 'THBS1', 'PLG', 'FGF2', 'THBS2', 'SERPINA5', 'IL2', 'ADAMTSL1', 'IFNG', 'HPSE', 'CASP3', 'CD36', 'HRG', 'Na']
Hormones Underlie Human Gastrointestinal Functions and Eating Behavior	['SCT', 'PMCH', 'GCG', 'CCK', 'GIP', 'NTS', 'PYY', 'MLN', 'LEP', 'NUCB2', 'PPY', 'GHRL', 'AGRP', 'HCRT', 'Na']
HRH1/2 -> Membrane Polarization	['HRH2', 'HRH1', 'KCNC2', 'GNAQ', 'GNAS', 'KCNA5', 'KCNN4', 'PLCB3', 'KCNH2', 'ITPR1', 'Na']
HRH1/2 -> Vascular Motility	['NOS3', 'CAMK2A', 'CACNA1C', 'CACNA1B', 'MYLK', 'ITPR1', 'HRH2', 'HRH1', 'GNAQ', 'GNAS', 'NOS1', 'MYL9', 'PLCB3', 'Na']
HRH1/3 -> Synaptic Transmission	['SNAP25', 'HRH1', 'HRH3', 'GNAQ', 'CACNA1C', 'VAMP2', 'GNAI1', 'PLCB3', 'ITPR1', 'Na']
HRH2/4 -> IL6/10 Production	['CREBBP', 'MAP2K2', 'IL10', 'RASGRF1', 'IL16', 'MAP2K1', 'BRAF', 'GABPB1', 'GNAI1', 'ITPR1', 'HRH2', 'CREB1', 'RASGRP1', 'RAP1A', 'CD4', 'HRH4', 'EP300', 'MAPK3', 'GNAS', 'MAPK1', 'PLCB1', 'RAF1', 'GABPA', 'Na']
HTR1 -> IL6 Production	['RHOA', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'HTR1F', 'MAP2K1', 'PDPK1', 'HTR1D', 'HTR1E', 'HTR1B', 'BRAF', 'HTR1A', 'MAPK14', 'CREB1', 'IL6', 'MAPKAPK2', 'GNAO1', 'MAPKAPK3', 'RASGRF1', 'GNAI1', 'GNAI2', 'GNAI3', 'ITPR1', 'RPS6KA5', 'RASGRP1', 'RAP1A', 'MAPK3', 'MAPK1', 'MAP2K6', 'Na']
