0	Gene Signature
Adenoma sebaceum (HP:0009720)	['KLLN', 'MLH1', 'PTEN', 'SDHD', 'TSC2', 'TSC1', 'MSH2', 'SDHB', 'SDHC', 'PIK3CA', 'KRT17', 'MSH6', 'AKT1', 'PLCD1', 'HRAS', 'KRAS', 'MEN1', 'Na']
Acne (HP:0001061)	['TBX1', 'LHCGR', 'IL10', 'ABCC6', 'STAT4', 'AIP', 'GP1BB', 'HLA-B', 'MEIS2', 'SLCO2A1', 'GNPTG', 'LPIN2', 'TLR4', 'FGFR2', 'H6PD', 'ECM1', 'MEFV', 'UFD1L', 'IL23R', 'HPGD', 'NOD2', 'COMT', 'HIRA', 'C4A', 'PAPSS2', 'PSTPIP1', 'GNPTAB', 'SH3PXD2B', 'AGA', 'IL12RB2', 'ARVCF', 'WNT4', 'PRKACA', 'Na']
Acrocyanosis (HP:0001063)	['TGFB1', 'FUCA1', 'CDKL5', 'NTNG1', 'CAV1', 'PAX3', 'CECR1', 'COL3A1', 'IRF5', 'CALR', 'DNASE1L3', 'AGXT', 'HLA-DRB1', 'MVK', 'TNXB', 'FOXG1', 'IKBKAP', 'PTPN22', 'KIAA1377', 'ZMPSTE24', 'SEPT9', 'CTGF', 'LMNA', 'MECP2', 'THPO', 'TREX1', 'LBR', 'CCR6', 'KIAA0319L', 'SH2B3', 'C5ORF42', 'Na']
Bladder neoplasm (HP:0009725)	['RB1', 'DCC', 'CTNNB1', 'AXIN2', 'PTEN', 'PTPN12', 'RAD54B', 'PTPRJ', 'MLH3', 'MCC', 'PDGFRL', 'FLCN', 'NRAS', 'APC', 'PIK3CA', 'BUB1B', 'EP300', 'AKT1', 'BAX', 'HRAS', 'KRAS', 'ATP7A', 'FGFR3', 'TP53', 'Na']
Ureteral obstruction (HP:0006000)	['ITGB4', 'KMT2D', 'PTPN22', 'HOXD13', 'HNF1B', 'HOXA13', 'SETBP1', 'FLNA', 'PIGL', 'HLA-DPB1', 'CTLA4', 'ITGA6', 'PRTN3', 'DHCR7', 'ATP7A', 'Na']
Broad phalanx (HP:0006009)	['CREBBP', 'KIF22', 'USP9X', 'NOG', 'WDR19', 'WNT5A', 'B3GAT3', 'IFT122', 'B3GALT6', 'SUMF1', 'RAB33B', 'COL2A1', 'G6PC3', 'FGFR1', 'ROR2', 'MEGF8', 'FBN1', 'EZH2', 'FGFR2', 'DDR2', 'NPR2', 'XYLT1', 'RBM8A', 'HOXD13', 'GLI3', 'ADAMTS10', 'ACAN', 'MED12', 'SALL1', 'EP300', 'SNIP1', 'FLNA', 'COL10A1', 'COL11A1', 'GPC3', 'FLNB', 'Na']
Aplasia/Hypoplasia affecting the fundus (HP:0008057)	['PROP1', 'B3GALNT2', 'POU1F1', 'GDF3', 'MITF', 'ELP4', 'CASK', 'PAX6', 'DDHD2', 'GDF6', 'TYR', 'POMGNT1', 'TUBA8', 'LHX4', 'LHX3', 'ALDH1A3', 'SCN8A', 'FGFR1', 'TRIM37', 'GALNTL5', 'HMX1', 'PTF1A', 'ISPD', 'OCA2', 'COL18A1', 'SLC45A2', 'POMT1', 'GLI2', 'CACNA1F', 'LYST', 'SOX3', 'PROKR2', 'SOX2', 'SALL4', 'SLC38A8', 'HESX1', 'OTX2', 'SNAP29', 'WNT3', 'Na']
Abnormal cartilage morphology (HP:0002763)	['DDR2', 'IDH1', 'ABCD3', 'SLC26A2', 'HGD', 'IDH2', 'PTPN11', 'COL2A1', 'PEX5', 'MGP', 'TCOF1', 'POLR1C', 'POLR1D', 'ANKH', 'ACP5', 'RMRP', 'Na']
Abnormality of the vasculature of the conjunctiva (HP:0008054)	['PCNA', 'CTSA', 'FUCA1', 'ACVRL1', 'MANBA', 'SMAD4', 'MASP1', 'GDF2', 'SETX', 'GNAQ', 'ATM', 'GLA', 'ENG', 'Na']
Aplasia of the musculature (HP:0100854)	['CHRND', 'CHRNA1', 'NSDHL', 'LMX1B', 'CHRNG', 'TRPV4', 'TBX5', 'TBX3', 'Na']
Aplasia/Hypoplasia of the macula (HP:0008059)	['OCA2', 'COL18A1', 'SLC45A2', 'GDF3', 'MITF', 'ELP4', 'PAX6', 'GDF6', 'TYR', 'CACNA1F', 'LYST', 'SLC38A8', 'HMX1', 'Na']
Aplasia/Hypoplasia of the optic nerve (HP:0008058)	['PROP1', 'B3GALNT2', 'POU1F1', 'GDF3', 'ELP4', 'CASK', 'PAX6', 'DDHD2', 'GDF6', 'TUBA8', 'LHX4', 'LHX3', 'ALDH1A3', 'SCN8A', 'FGFR1', 'GALNTL5', 'PTF1A', 'ISPD', 'POMT1', 'GLI2', 'SOX3', 'PROKR2', 'SOX2', 'SALL4', 'HESX1', 'OTX2', 'SNAP29', 'WNT3', 'Na']
Venous insufficiency (HP:0005293)	['TBX1', 'FNBP4', 'GP1BB', 'PROC', 'COL1A1', 'RASA1', 'G6PC3', 'COL3A1', 'COL5A2', 'COL5A1', 'SMOC1', 'GNAQ', 'ENG', 'AGGF1', 'NOTCH3', 'FOXC2', 'UFD1L', 'TNXB', 'PROS1', 'PTEN', 'COMT', 'HIRA', 'SOX18', 'VHL', 'NDP', 'ATP7A', 'ARVCF', 'Na']
Tetany (HP:0001281)	['SLC12A3', 'GCM2', 'TBX1', 'PTH', 'CASR', 'CLDN16', 'SLC12A1', 'TBCE', 'TCIRG1', 'KCNJ1', 'TRPM6', 'Na']
Bulbar palsy (HP:0001283)	['GSN', 'ARSA', 'CHRNA1', 'TPM3', 'SLC52A3', 'CHCHD10', 'CHAT', 'SLC52A2', 'NEB', 'DES', 'CHRND', 'AR', 'CHRNE', 'SEPN1', 'ACTA1', 'DOK7', 'MATR3', 'ABCD1', 'ATXN1', 'Na']
Spastic tetraparesis (HP:0001285)	['GSS', 'WDR62', 'PSEN1', 'FA2H', 'IFIH1', 'PSAP', 'KCNQ2', 'LYRM7', 'ALS2', 'PAFAH1B1', 'STAMBP', 'L2HGDH', 'MOCS1', 'EARS2', 'Na']
Meningitis (HP:0001287)	['IL10', 'CARD9', 'BCL6', 'RFX5', 'BCL2', 'NCF1', 'TLR4', 'MEFV', 'PTPN22', 'C8A', 'NOD2', 'C8B', 'C4A', 'BLNK', 'CTLA4', 'IL12RB2', 'CIITA', 'LRRC8A', 'SH2D1A', 'STAT4', 'RAB27A', 'RFXANK', 'CYBB', 'CYBA', 'HLA-B', 'VANGL1', 'PIK3R1', 'IGLL1', 'RFXAP', 'BTK', 'HLA-DPB1', 'PRTN3', 'TCF3', 'DNASE1L3', 'HLA-DRB1', 'IGHM', 'NCF2', 'WIPF1', 'TNFRSF13B', 'IL23R', 'NCF4', 'WAS', 'PRF1', 'CD79B', 'CD79A', 'JAK3', 'MNX1', 'RAG1', 'RAG2', 'Na']
Radial deviation of finger (HP:0009466)	['ACVR1', 'FNBP4', 'ESCO2', 'WDPCP', 'L1CAM', 'GTF2IRD1', 'OBSL1', 'BCOR', 'RB1', 'SF3B4', 'SATB2', 'XYLT1', 'AMER1', 'CRKL', 'AKT1', 'NKX2-5', 'CREBBP', 'JAG1', 'GDF1', 'VPS13B', 'GDF5', 'IGF1', 'BAZ1B', 'BBS10', 'BCR', 'BBS12', 'TBL2', 'PIK3R1', 'SLCO5A1', 'ZFPM2', 'EZH2', 'SIM1', 'MKS1', 'GATA6', 'GATA5', 'TWIST1', 'GATA4', 'SMC3', 'C12ORF57', 'BRIP1', 'GJA1', 'RNF216', 'GJA5', 'PIEZO2', 'ALX3', 'SCARF2', 'TP63', 'BBS2', 'NSUN2', 'CDT1', 'BBS1', 'OFD1', 'IFT122', 'BRAF', 'PALB2', 'CDC6', 'WDR35', 'LMBR1', 'KIF7', 'H19', 'RAD51C', 'CRLF1', 'CENPJ', 'CCDC8', 'CLCF1', 'PIGL', 'PAFAH1B1', 'KPTN', 'ATR', 'CITED2', 'FLII', 'RBM8A', 'ELN', 'PRDM16', 'PTH1R', 'BRCA2', 'PQBP1', 'MED12', 'SHH', 'SH3PXD2B', 'CHL1', 'BBS9', 'PHGDH', 'BBS7', 'BBS5', 'CEP57', 'BBS4', 'FAM58A', 'MBD5', 'NOG', 'WDR19', 'WNT7A', 'SLC2A10', 'SULF1', 'LZTFL1', 'CLIP2', 'TTC8', 'RIT1', 'SMOC1', 'PNPLA6', 'HOXD13', 'TCTN3', 'COL11A1', 'GABRD', 'EVC2', 'TFAP2B', 'SNRPN', 'CRBN', 'WNT5A', 'TRPV4', 'LIG4', 'GCK', 'HIC1', 'SKI', 'BUB1B', 'FANCD2', 'KAT6B', 'CNTN4', 'ROR2', 'RAF1', 'TFAP2A', 'GTF2I', 'DPAGT1', 'MASP1', 'CHRNA7', 'IHH', 'FGD1', 'HOXA13', 'HOXA11', 'RAB23', 'NRAS', 'SLX4', 'EFNB1', 'GPC4', 'FLNA', 'GPC3', 'FLNB', 'PITX1', 'RBBP8', 'SHOX', 'PCNT', 'FANCI', 'FANCL', 'CD96', 'SMAD4', 'FANCM', 'FANCB', 'FANCA', 'KCNAB2', 'FANCC', 'A2ML1', 'FANCF', 'FANCE', 'FANCG', 'B3GALTL', 'FGF10', 'FGFR3', 'IFT27', 'FGFR2', 'BLM', 'CUL7', 'SLC26A2', 'ARL6', 'KMT2A', 'ZC4H2', 'IGF1R', 'SALL1', 'EBP', 'NIPBL', 'NDN', 'ANKRD11', 'MKKS', 'KCNJ11', 'LIMK1', 'RFC2', 'ABCC8', 'HMGA2', 'PTPN11', 'SMC1A', 'IFT43', 'BMP4', 'BMP2', 'IMPAD1', 'SHANK3', 'BMPR1B', 'SOS1', 'RNU4ATAC', 'YWHAE', 'SRCAP', 'CHD7', 'TRPS1', 'UBR1', 'RAI1', 'ORC6', 'EMG1', 'RAD21', 'ORC1', 'ORC4', 'CEP290', 'ATRIP', 'TBX2', 'TBX1', 'NAA10', 'ATRX', 'ARID1B', 'LEMD3', 'TBX4', 'EVC', 'TBX15', 'LMX1B', 'ERCC4', 'KRAS', 'STUB1', 'RAB18', 'TRIM32', 'EIF4A3', 'CANT1', 'HDAC4', 'SEMA3E', 'PTEN', 'INS', 'HDAC8', 'SIX6', 'CHSY1', 'CEP152', 'MAPK1', 'BUB3', 'KCNJ2', 'BUB1', 'Na']
Confusion (HP:0001289)	['SLC22A5', 'TBP', 'AMN', 'CUBN', 'PRNP', 'CACNA1A', 'SLC2A1', 'CPOX', 'ATP1A2', 'ADAMTS13', 'NAGS', 'MMACHC', 'SLC25A13', 'SLC19A3', 'Na']
Abnormality of the hip-girdle musculature (HP:0001445)	['LMNA', 'FKRP', 'VCP', 'SGCB', 'MYOT', 'DNAJB6', 'SMCHD1', 'HNRNPDL', 'TRIM32', 'ANO5', 'TNPO3', 'Na']
Aplasia/Hypoplasia of the scapulae (HP:0006713)	['RIPK4', 'SLC35D1', 'WDR35', 'TBX3', 'RUNX2', 'ACTB', 'TBX15', 'NSDHL', 'GNPTAB', 'DYM', 'GSC', 'FGFR1', 'FLNA', 'TRIP11', 'COL11A1', 'SOX9', 'PCNT', 'FGFR3', 'Na']
Aplasia/Hypoplasia of the clavicles (HP:0006710)	['IDUA', 'NAA10', 'XYLT1', 'WNT7A', 'HOXD13', 'ZMPSTE24', 'TBX3', 'FIG4', 'RUNX2', 'LMNA', 'PORCN', 'NSDHL', 'EFNB1', 'FLNA', 'TRIP11', 'FAT4', 'DCHS1', 'MSX2', 'B4GALT7', 'ATP7A', 'FGFR2', 'Na']
Hereditary nonpolyposis colorectal carcinoma (HP:0006716)	['DCC', 'CTNNB1', 'AXIN2', 'PTPN12', 'RAD54B', 'PTPRJ', 'MLH3', 'MCC', 'TGFBR2', 'PDGFRL', 'FLCN', 'NRAS', 'EPCAM', 'APC', 'PIK3CA', 'BUB1B', 'EP300', 'MSH6', 'AKT1', 'BAX', 'FGFR3', 'PMS2', 'TP53', 'Na']
Aplasia/Hypoplasia of the sternum (HP:0006714)	['NFIX', 'NOG', 'FIG4', 'GRIP1', 'ORC6', 'FRAS1', 'NIPBL', 'SETBP1', 'ORC1', 'BUB1B', 'RBM10', 'SOX9', 'FREM2', 'Na']
Chorioretinal atrophy (HP:0000533)	['OAT', 'VCAN', 'CRB1', 'JAG1', 'NRL', 'FSCN2', 'SAG', 'CRX', 'TEAD1', 'SLC25A15', 'PAX2', 'Na']
Overlapping toe (HP:0001845)	['ASXL1', 'SF3B4', 'SMAD4', 'ARX', 'TMCO1', 'PIEZO2', 'DHCR7', 'RAB3GAP2', 'EZH2', 'RAB3GAP1', 'Na']
Preaxial foot polydactyly (HP:0001841)	['KCNJ8', 'SATB2', 'ABCC9', 'HOXD13', 'GATA4', 'SUMF1', 'LMBR1', 'KIF7', 'GLI3', 'MIPOL1', 'RAB23', 'SALL1', 'BMP2', 'SHH', 'SALL4', 'EFNB1', 'NEK1', 'FGFR1', 'FLNA', 'FGF10', 'ROR2', 'FGFR3', 'FGFR2', 'Na']
Metatarsus adductus (HP:0001840)	['DDR2', 'NSUN2', 'ABCD3', 'B3GAT3', 'TPM2', 'PEX1', 'TRPV4', 'LIG4', 'B3GALT6', 'ZBTB20', 'RAB23', 'SKI', 'MYH3', 'PEX5', 'TNNT3', 'TNNI2', 'DHCR7', 'GUSB', 'RAB3GAP2', 'EZH2', 'MYH8', 'FBN2', 'Na']
Mildly elevated creatine phosphokinase (HP:0008180)	['PLEKHG5', 'TIA1', 'GFPT1', 'NEB', 'LMNA', 'ACTA1', 'COL6A1', 'TFG', 'DOK7', 'COL6A3', 'COL6A2', 'MYH14', 'FLNC', 'POLG', 'MYH7', 'Na']
Abnormality of the renal collecting system (HP:0004742)	['EYA1', 'TNXB', 'FANCD2', 'PIGA', 'PIGL', 'FANCA', 'FANCC', 'FANCE', 'TP63', 'Na']
Aplasia/hypoplasia of the femur (HP:0005613)	['CTC1', 'TRAPPC2', 'IFT140', 'ZBTB16', 'WNT7A', 'TRPV4', 'GDF5', 'SLC39A13', 'B3GALT6', 'MMP9', 'RUNX2', 'COL2A1', 'AGPS', 'FGFR3', 'CHST3', 'BMPR1B', 'MATN3', 'CANT1', 'SLC26A2', 'IDUA', 'IHH', 'COMP', 'FLNB', 'SHOX', 'POC1A', 'Na']
Ragged-red muscle fibers (HP:0003200)	['TYMP', 'SLC25A4', 'COQ2', 'SDHAF1', 'AIFM1', 'C10ORF2', 'TK2', 'POLG', 'BCS1L', 'MYH7', 'EARS2', 'SDHA', 'Na']
Accelerated skeletal maturation (HP:0005616)	['INSR', 'LHCGR', 'KCNJ8', 'ABCC9', 'GPX4', 'B3GAT3', 'CAV1', 'PDE4D', 'FOS', 'PTCH1', 'ARID1B', 'SMARCA2', 'H19', 'TSHR', 'PRKAR1A', 'CYP11B1', 'MKRN3', 'EZH2', 'SHANK3', 'BSCL2', 'NFIX', 'CANT1', 'CDKN1C', 'SLC35D1', 'XYLT1', 'ALMS1', 'TRPS1', 'PTH1R', 'AGPAT2', 'CYP19A1', 'GLI3', 'MC2R', 'KCNQ1OT1', 'NSD1', 'GPC4', 'FLNA', 'GPC3', 'RMRP', 'HSD11B1', 'Na']
Gingival bleeding (HP:0000225)	['SCARB2', 'FGB', 'WIPF1', 'FGG', 'GBA', 'HPS1', 'F10', 'ITGA2B', 'ITGB3', 'TET2', 'MPL', 'WAS', 'F2', 'GP1BA', 'LYST', 'FERMT1', 'MYD88', 'ADAMTS2', 'FGA', 'JAK2', 'Na']
Astrocytoma (HP:0009592)	['MLH1', 'APC', 'CDKN2A', 'ERBB2', 'MSH6', 'NF2', 'NF1', 'TSC2', 'TSC1', 'MSH2', 'PMS2', 'Na']
Broad ribs (HP:0000885)	['ARSB', 'SMAD4', 'WNT7A', 'ADAMTS10', 'AMER1', 'COMP', 'GNPTAB', 'PTDSS1', 'SETBP1', 'SOST', 'SERPINH1', 'ATP7A', 'FBN1', 'Na']
Cupped ribs (HP:0000887)	['DDR2', 'MMP13', 'COL2A1', 'PCYT1A', 'SLC35D1', 'IHH', 'COL11A1', 'INPPL1', 'B3GALT6', 'ADA', 'MATN3', 'Na']
Hypoplastic scapulae (HP:0000882)	['RIPK4', 'SLC35D1', 'WDR35', 'TBX3', 'RUNX2', 'ACTB', 'TBX15', 'NSDHL', 'GNPTAB', 'DYM', 'GSC', 'FGFR1', 'FLNA', 'TRIP11', 'COL11A1', 'SOX9', 'PCNT', 'FGFR3', 'Na']
Thin ribs (HP:0000883)	['CHRNA1', 'HDAC6', 'LEPRE1', 'TBCE', 'LIFR', 'DNM2', 'CHRND', 'COL2A1', 'SKI', 'ORC1', 'DOK7', 'CHRNG', 'RAPSN', 'COL11A1', 'SOX9', 'SERPINH1', 'WNT1', 'SCARF2', 'Na']
Progressive sensorineural hearing impairment (HP:0000408)	['DFNA5', 'TIMM8A', 'WFS1', 'OPA1', 'MPZ', 'ALMS1', 'MYH14', 'NLRP3', 'ACTG1', 'MYH9', 'SYNE4', 'POU3F4', 'Na']
Macroglossia (HP:0000158)	['FUCA1', 'ARSB', 'POU1F1', 'FKRP', 'CDKL5', 'ATRX', 'WNT5A', 'DNMT3B', 'GAA', 'PEX1', 'H19', 'CUL4B', 'PAX8', 'SETBP1', 'ROR2', 'MAN2B1', 'FTO', 'CDKN1C', 'TRAF3IP2', 'THRA', 'POMT1', 'POMT2', 'HEXB', 'EHMT1', 'UBE3A', 'SLC5A5', 'GATA1', 'MECP2', 'PSMB8', 'GNPTAB', 'KCNQ1OT1', 'NSD1', 'INPP5E', 'IDS', 'LARGE', 'SNIP1', 'GPC3', 'AGA', 'HRAS', 'TSHB', 'Na']
Macrotia (HP:0000400)	['SLC12A6', 'SLC16A2', 'MID2', 'SLC9A6', 'MGP', 'PSAT1', 'TBC1D20', 'GTF2IRD1', 'BRWD3', 'PVRL1', 'GTF2I', 'CHRNA1', 'PGAP1', 'NFIX', 'NALCN', 'ZBTB20', 'ZNF81', 'NSD1', 'TBX22', 'NBN', 'FLNA', 'SHOC2', 'PAK3', 'INSR', 'JAG1', 'MAP2K2', 'PMM2', 'MAP2K1', 'ALG3', 'CASK', 'BAZ1B', 'TBL2', 'PIK3R1', 'UBA1', 'FGFR3', 'EZH2', 'FGFR2', 'SIM1', 'FMR1', 'KMT2D', 'SMC3', 'SALL1', 'PKHD1', 'HHAT', 'PTDSS1', 'NIPBL', 'NDP', 'ANKRD11', 'PIEZO2', 'SCARF2', 'LIMK1', 'RFC2', 'ASNS', 'PTCH1', 'BRAF', 'PAX1', 'SMC1A', 'TTI2', 'BMP4', 'ALDH18A1', 'PIGN', 'MAN2B1', 'MMACHC', 'SHANK3', 'KDM5C', 'ELN', 'CHD7', 'TRPS1', 'PQBP1', 'TAZ', 'MECP2', 'RAD21', 'PHGDH', 'SNAP29', 'CLIC2', 'KDM6A', 'MBTPS2', 'EYA1', 'NAA10', 'NDE1', 'WNT7A', 'SLC2A10', 'CLIP2', 'KIAA1279', 'MPLKIP', 'KRAS', 'RAB18', 'RAB3GAP2', 'RAB3GAP1', 'PHF6', 'SEMA3E', 'PTEN', 'KANSL1', 'GLI2', 'CBL', 'HDAC8', 'CHRND', 'CHRNE', 'PSMB8', 'OPHN1', 'ZIC2', 'NHS', 'MGAT2', 'KCNJ1', 'RMRP', 'Na']
Reduced subcutaneous adipose tissue (HP:0003758)	['LMNA', 'SKI', 'INSR', 'PSMB8', 'NAA10', 'CAV1', 'ERCC8', 'PPARG', 'ERCC6', 'PPP1R3A', 'ZMPSTE24', 'Na']
Stenosis of the external auditory canal (HP:0000402)	['B3GALTL', 'PORCN', 'EDN1', 'EYA1', 'SALL4', 'RPL26', 'GNAI3', 'FGFR2', 'Na']
Recurrent otitis media (HP:0000403)	['PCYT1A', 'JAGN1', 'NAA10', 'CCDC114', 'LRBA', 'C21ORF59', 'DNAAF1', 'USB1', 'COL2A1', 'MGP', 'ARMC4', 'UNC119', 'CCDC65', 'ZMYND10', 'SPAG1', 'DRC1', 'DHCR7', 'FGFR3', 'CCDC40', 'IGHM', 'CFI', 'TNFRSF13B', 'SRCAP', 'KMT2D', 'HEATR2', 'LRRC6', 'CD3E', 'CD3D', 'CD79B', 'FCGR3A', 'CD79A', 'GNPTAB', 'HYAL1', 'IDS', 'CD19', 'HYDIN', 'ACP5', 'FLNA', 'BLNK', 'LBR', 'DNAI2', 'ICOS', 'TP63', 'Na']
Wide mouth (HP:0000154)	['NSUN2', 'SNRPN', 'KCNJ8', 'LIMK1', 'RFC2', 'STRADA', 'ABCC9', 'OFD1', 'SMARCE1', 'TMCO1', 'LIG4', 'RPGRIP1L', 'UBE2A', 'SMARCA2', 'SOX11', 'LARP7', 'SMARCA4', 'GALNS', 'PIK3CA', 'FAM20C', 'PIGL', 'ROR2', 'GTF2IRD1', 'DHCR7', 'GTF2I', 'OCA2', 'CYFIP1', 'SMARCB1', 'SF3B4', 'IDUA', 'SRCAP', 'ELN', 'NRXN1', 'UBE3A', 'UBE3B', 'NALCN', 'ATP10A', 'TMEM70', 'RAI1', 'ACTB', 'MECP2', 'MED12', 'ATIC', 'SH3PXD2B', 'TMEM67', 'TCOF1', 'GPC4', 'GPC3', 'AP4S1', 'CC2D2A', 'TTC37', 'MBD5', 'INSR', 'CDKL5', 'CD96', 'EPHX1', 'ADSL', 'ATRX', 'IRX5', 'DDX11', 'ARID1A', 'BAZ1B', 'ARID1B', 'B3GALTL', 'CLIP2', 'GLB1', 'TBL2', 'POLR1C', 'POLR1D', 'TCF4', 'RAB40AL', 'MKS1', 'HDAC6', 'SEC23A', 'ACTG1', 'AP4E1', 'GNS', 'ADAMTSL2', 'SALL1', 'PTDSS1', 'RPS6KA3', 'SNIP1', 'ANKRD11', 'AP1S2', 'AGA', 'MGAT2', 'Na']
Erectile abnormalities (HP:0100639)	['GUCY1A3', 'DUSP6', 'AIP', 'TACR3', 'SOX10', 'IL17RD', 'WDR11', 'AR', 'FGF17', 'FGFR1', 'SPRY4', 'NSMF', 'SEMA3A', 'FMR1', 'HBB', 'GBE1', 'HFE', 'HEXB', 'CHD7', 'LMNB1', 'HS6ST1', 'TTR', 'PROKR2', 'FGF8', 'FLRT3', 'NDP', 'KISS1R', 'HESX1', 'KAL1', 'ABCD1', 'FEZF1', 'PROK2', 'Na']
Hypochromic anemia (HP:0001931)	['ALAS2', 'ABCB7', 'TMPRSS6', 'LCRB', 'ATRX', 'HBB', 'PUS1', 'IRX5', 'HBA1', 'WAS', 'HBA2', 'FASLG', 'STK11', 'TF', 'CASP10', 'FAS', 'Na']
Microcytic anemia (HP:0001935)	['HBG1', 'SMAD4', 'SRD5A3', 'ATRX', 'PUS1', 'IRX5', 'HBA1', 'GDF2', 'HBA2', 'DNAJC19', 'ENG', 'LPIN2', 'AGGF1', 'ACVRL1', 'FECH', 'ALAS2', 'WIPF1', 'ABCB7', 'TMPRSS6', 'LCRB', 'HBB', 'HBD', 'WAS', 'PSMB8', 'SMPD1', 'Na']
Abnormality of hair growth rate (HP:0011363)	['KRT83', 'KRT71', 'SMARCB1', 'MAP2K2', 'KRT81', 'MAP2K1', 'SMARCE1', 'TRPS1', 'IFT122', 'ARID1A', 'BRAF', 'ARID1B', 'SOX11', 'KRT86', 'SMARCA4', 'KRT74', 'EDAR', 'GJA1', 'LPAR6', 'GJB6', 'LIPH', 'KRAS', 'DSG4', 'TP63', 'Na']
Neoplasm of the adrenal gland (HP:0100631)	['IDH1', 'CDKN1C', 'IDH2', 'PTEN', 'SDHD', 'SDHB', 'SDHC', 'H19', 'APC', 'KCNQ1OT1', 'NSD1', 'PRKAR1A', 'CHEK2', 'MEN1', 'TP53', 'MDM2', 'Na']
Neuroendocrine neoplasm (HP:0100634)	['RET', 'PRKAR1A', 'SDHAF2', 'VHL', 'NF1', 'SDHD', 'KIF1B', 'SDHB', 'SDHC', 'Na']
Patchy hypopigmentation of hair (HP:0011365)	['EDNRB', 'EDN3', 'WRN', 'KIT', 'TMCO1', 'SNAI2', 'MITF', 'SOX10', 'PEPD', 'PAX3', 'TFAP2A', 'Na']
Absent toe (HP:0010760)	['ACVR1', 'WNT10B', 'KCNJ8', 'NOG', 'RIPK4', 'ABCC9', 'WNT7A', 'DOLK', 'TRPV4', 'GDF5', 'LMBR1', 'FIG4', 'BMP2', 'ARHGAP31', 'MGP', 'EOGT', 'SMOC1', 'FGFR1', 'PIGL', 'ROR2', 'BMPR1B', 'FGFR2', 'DOCK6', 'NOTCH1', 'NOTCH2', 'SF3B4', 'IHH', 'HOXA13', 'RBPJ', 'PORCN', 'SALL1', 'GJA1', 'SALL4', 'FLNA', 'Na']
Palmar hyperkeratosis (HP:0010765)	['RHBDF2', 'KRT1', 'MBTPS2', 'DSP', 'KRT5', 'COG6', 'HPGD', 'KRT9', 'KRT14', 'PTEN', 'KRT10', 'SLURP1', 'AAAS', 'FERMT1', 'GJB2', 'KRT17', 'KRT16', 'GJB6', 'PIGL', 'SMARCAD1', 'PVRL4', 'PLEC', 'PVRL1', 'CTSC', 'Na']
Difficulty running (HP:0009046)	['KBTBD13', 'RYR1', 'DYSF', 'MEGF10', 'FBXO38', 'TCAP', 'ANO5', 'BICD2', 'PNPLA2', 'DYNC1H1', 'Na']
Horseshoe kidney (HP:0000085)	['CCBE1', 'RPL11', 'ESCO2', 'SEMA3E', 'RBM8A', 'CHD7', 'FANCA', 'FANCC', 'THOC6', 'FANCE', 'PAX2', 'PORCN', 'SLX4', 'POR', 'DKC1', 'SALL4', 'FANCD2', 'TCTN3', 'SC5D', 'RBM10', 'HRAS', 'KRAS', 'STRA6', 'MNX1', 'Na']
Ectopic kidney (HP:0000086)	['CCBE1', 'KMT2D', 'FANCA', 'HOXD13', 'FANCC', 'FANCE', 'GLI3', 'SLX4', 'NIPBL', 'SALL4', 'FANCD2', 'DNA2', 'RBBP8', 'STRA6', 'JAM3', 'Na']
Hamartoma (HP:0010566)	['KRT1', 'SMAD4', 'PTCH2', 'OFD1', 'PTCH1', 'SDHD', 'TSC2', 'TSC1', 'BRAF', 'SDHB', 'KRT10', 'SDHC', 'APC', 'PIK3CA', 'NF2', 'NF1', 'FGFR3', 'TFAP2A', 'KLLN', 'CDKN1B', 'PTEN', 'CDC73', 'GLI3', 'NRAS', 'STK11', 'SOX2', 'SUFU', 'AKT1', 'DIS3L2', 'Na']
Duplicated collecting system (HP:0000081)	['TNXB', 'FANCD2', 'PIGA', 'PIGL', 'FANCA', 'FANCC', 'FANCE', 'TP63', 'Na']
Hamartoma of the eye (HP:0010568)	['KRT1', 'KLLN', 'PTEN', 'SDHD', 'TSC2', 'TSC1', 'SDHB', 'KRT10', 'SDHC', 'PIK3CA', 'AKT1', 'NF2', 'NF1', 'Na']
