0	Gene Signature
Alzheimer's disease	['CDON', 'SRRM4', 'SCAF11', 'DCHS2', 'EPHA1', 'PPP1R37', 'CMAS', 'TMEM74', 'PPP1R3B', 'RNF6', 'ADCY8', 'AKAP2', 'CD2AP', 'C3ORF17', 'MTHFD1L', 'CLPTM1', 'ATXN7L1', 'STXBP6', 'ARSB', 'CUBN', 'ST6GAL2', 'ABCA1', 'DNAH11', 'ABCA7', 'VPS13B', 'STAG2', 'BCAM', 'BIN1', 'SLC4A1AP', 'MS4A5', 'COL13A1', 'MGST3', 'WFDC2', 'IKZF1', 'PALM2-AKAP2', 'MRPL14', 'KIAA0020', 'ZNF28', 'GRIN2B', 'PKHD1', 'H0Y573', 'EPC2', 'APOE', 'LRAT', 'ATP6V1C1', 'MYOF', 'GAB2', 'PAX2', 'NCR2', 'MS4A4A', 'TTLL7', 'NME9', 'VSNL1', 'CCNG1', 'EXOC1', 'HRK', 'C11ORF30', 'SLC44A5', 'ZNF230', 'RPN2', 'AEBP2', 'MS4A4E', 'SHB', 'RAD51AP2', 'CHL1', 'MPZL1', 'DISC1', 'CD33', 'CCR3', 'FAM5C', 'PROX1', 'GFRA2', 'MPP7', 'FARP1', 'MS4A6A', 'NFIB', 'TOMM40', 'SLC28A1', 'PHLPP2', 'F13A1', 'SPTLC1', 'SPTLC3', 'TMEM38B', 'ZNF326', 'SLC17A2', 'CSMD2', 'C5ORF64', 'ZBP1', 'ZNF320', 'BCHE', 'SCARA3', 'TLE1', 'KLHL29', 'KLHL23', 'EDAR', 'PRSS55', 'DOK5', 'S100A6', 'CNTN5', 'GMNC', 'ROR1', 'PVRL2', 'GDA', 'PRUNE2', 'CLU', 'EFNA5', 'CDH8', 'RELN', 'PAK2', 'CDH4', 'BASP1', 'RBBP6', 'EMC1', 'HAS2', 'PCNX', 'MSX1', 'TRAM1L1', 'STX2', 'SASH1', 'CADPS2', 'CCDC134', 'CCDC19', 'ATP8B4', 'C20ORF132', 'PICALM', 'DMXL1', 'FRMD6', 'DIAPH3', 'SELP', 'STK24', 'FRMD4A', 'FGF10', 'CDC42EP3', 'MUC21', 'BIRC3', 'IRS1', 'PCDH11X', 'CLEC16A', 'PDS5B', 'RORA', 'CYP19A1', 'SLC2A9', 'GLIS3', 'STK11', 'DTWD2', 'LRRFIP2', 'UTP20', 'EDIL3', 'PLXNA4', 'ITGA1', 'GLYATL3', 'RFC3', 'RFPL3', 'HMGA2', 'NAV1', 'C9J1J8', 'DAB1', 'BCL3', 'RBMS3', 'TNRC6C', 'CNTNAP4', 'CNTNAP2', 'CELF2', 'NCAM1', 'HMGB1', 'PITPNC1', 'LMOD3', 'C7ORF72', 'ME2', 'C3ORF56', 'BOK', 'MAGI2', 'CR1', 'PLEKHG5', 'CEACAM16', 'UNC5C', 'POLN', 'SORL1', 'ARID1B', 'UTS2D', 'APOC1', 'APOC2', 'CSNK1G3', 'WDR1', 'LUZP2', 'ZNF292', 'CAND1', 'SLITRK3', 'PCED1B', 'UPP2', 'DIP2C', 'ADAMTS9', 'SEC11C', 'H7C432', 'CLVS1', 'Na']
Amblyopia	['ROBO3', 'DPT', 'SECTM1', 'PAX6', 'FOXL2', 'NT5C3', 'HDAC9', 'A1CF', 'B5MC82', 'MT-ND4', 'GRIN1', 'SAMHD1', 'PLA2G16', 'PHOX2A', 'SBK1', 'DSE', 'CHN1', 'SIRPA', 'WDFY2', 'PLXNA2', 'KIF21A', 'CYLC1', 'FBXO7', 'OPTN', 'Na']
Amebiasis	['ARPC1A', 'CABP5', 'KRT9', 'MND1', 'CABP1', 'AIG1', 'IGLL5', 'CD79A', 'NUDT21', 'MYO1C', 'PRDX5', 'MYO1B', 'ACP1', 'TPSAB1', 'CPA5', 'Na']
Ameloblastoma	['KRTDAP', 'ODAM', 'MMP2', 'KRT14', 'AMBN', 'PKD1L2', 'KRT13', 'PTCH1', 'KRT8', 'MMP9', 'HOXC13', 'NBPF15', 'PPP2R5A', 'CALB2', 'KRT19', 'ENAM', 'TIMP2', 'SNORA47', 'AMELX', 'SNORA11', 'AMELY', 'TP53', 'SNORA65', 'Na']
Amelogenesis imperfecta	['DLX3', 'SLC24A4', 'ITGB6', 'LAMB3', 'ROGDI', 'PEX1', 'C4ORF26', 'AMBN', 'LTBP3', 'KLK4', 'MMP20', 'FAM83H', 'ENAM', 'WDR72', 'PEX6', 'FAM20A', 'AMELX', 'CNNM4', 'Na']
Amenorrhea	['ZNF200', 'PRLR', 'RPL24', 'HCG4', 'MEIG1', 'OR1F1', 'FOXL2', 'CNOT10', 'KISS1', 'NR5A1', 'LEP', 'FSHR', 'NOBOX', 'HCG21', 'GNRH1', 'TRH', 'PRL', 'OXT', 'CD3E', 'BMP15', 'PNN', 'FAM105A', 'SULT2A1', 'RFPL4A', 'HSD17B3', 'GNRHR', 'KISS1R', 'AMH', 'NXF5', 'WNT4', 'GBP4', 'LHCGR', 'DMRT2', 'IGF1', 'NR0B1', 'GDF9', 'POMC', 'CRH', 'GHRL', 'PGR', 'SHBG', 'FMR1', 'CSH2', 'FHL2', 'CSH1', 'INS', 'CYP17A1', 'PTER', 'SOHLH1', 'BGLAP', 'SRY', 'EXO5', 'ZNF205', 'Na']
Amnestic disorder	['LGI1', 'BCHE', 'LYPLA1', 'ATPBD4', 'HTR1F', 'BDNF', 'FOS', 'CCK', 'S100B', 'HTR1A', 'PDYN', 'HTR3A', 'AP5B1', 'SPSB4', 'POMC', 'ARC', 'CREB1', 'AVP', 'EIF4G2', 'RPL4', 'RTP1', 'RNMT', 'CHAT', 'PREP', 'PSEN1', 'OXT', 'ZNF25', 'HTR6', 'HTR4', 'CYTH4', 'SULT2A1', 'ZMYM2', 'HTR7', 'CNR1', 'CHL1', 'EP300', 'TNFSF12', 'HMGN1', 'ACEE', 'Na']
Amyloidosis	['ABCA7', 'PRNP', 'ADAM10', 'SORL1', 'OSMR', 'LYZ', 'TNFRSF1A', 'PPP5C', 'APOA1', 'IL31RA', 'SAA2', 'TGFBI', 'SAA1', 'ITM2B', 'APP', 'MEFV', 'TACSTD2', 'PSEN1', 'PSEN2', 'MT-ND1', 'MT-ND2', 'TTR', 'CST3', 'NLRP3', 'APOE', 'B2M', 'FGA', 'Na']
Amyotrophic lateral sclerosis	['KDM4A', 'CENPV', 'UNC13A', 'SEMA6A', 'IFRD1', 'SUSD2', 'SLC39A11', 'ARAP2', 'TIAM1', 'PTPRF', 'NT5C1A', 'MORN2', 'CNOT2', 'KCNS3', 'SELL', 'RBMS1', 'ARHGEF2', 'CNTN4', 'CAMK1G', 'CSNK1G3', 'VIL1', 'B4GALT6', 'KCNG2', 'C9ORF72', 'LAMA3', 'SMIM2', 'NRXN3', 'C4ORF36', 'LIPC', 'PCSK5', 'C1ORF112', 'EFEMP1', 'KIAA0513', 'DPP6', 'METTL15', 'STK36', 'SCN7A', 'ZNF746', 'CPNE4', 'KIFAP3', 'DISC1', 'SLC18A1', 'ANKS1B', 'ATXN1', 'ST3GAL3', 'Na']
Amyotrophic lateral sclerosis type 1	['CPA1', 'MPP5', 'TPK1', 'PLEKHB1', 'MRPS22', 'GLYAT', 'PIGW', 'PGA3', 'PGA5', 'BCR', 'DUSP11', 'SERTAD3', 'SSR1', 'Na']
Amyotrophic lateral sclerosis type 3	['EPHA6', 'IK', 'PLEKHB1', 'PIGQ', 'CSH1', 'TBCD', 'RFX2', 'PGA4', 'PGA3', 'PLB1', 'PGA5', 'BCR', 'DUSP11', 'SERTAD3', 'SSR1', 'Na']
Amyotrophic lateral sclerosis type 5	['DYX1C1', 'MPP5', 'TMOD4', 'TMOD3', 'TRIM2', 'GBA2', 'JPH1', 'C12ORF65', 'ZFYVE26', 'COX6A1', 'CYP2U1', 'MED25', 'SPG21', 'Na']
Amyotrophic lateral sclerosis type 8	['PTPRF', 'ASNA1', 'FAF1', 'SERTAD3', 'MARCH6', 'ACP2', 'YIF1A', 'Na']
Amyotrophic neuralgia	['GJB1', 'SEPT11', 'RTKN', 'SEPT7', 'AANAT', 'PRX', 'SH3TC2', 'MPZ', 'SRSF2', 'KIF1B', 'SEPT14', 'Na']
Anal fistula	['HSA-MIR-769-5P', 'FICD', 'HSA-MIR-3609', 'HSA-MIR-99B-3P', 'HSA-MIR-181A-2-3P', 'KIDINS220', 'HSA-MIR-1185-1-3P', 'HSA-MIR-1233-5P', 'AHSP', 'DACT1', 'HSA-MIR-548Q', 'HSA-MIR-6086', 'Na']
Ancylostomiasis	['EGR3', 'HHAT', 'GCLC', 'SLC25A46', 'GCLM', 'FAS-AS1', 'Na']
Androgen insensitivity syndrome	['NCOA2', 'AR', 'NR5A1', 'LHCGR', 'MID1IP1', 'HSD17B3', 'SRY', 'AMH', 'GGN', 'SHBG', 'Na']
Androgenic alopecia	['AR', 'SVIL', 'WNT10A', 'EFNA3', 'PPP1R3C', 'HSA-MIR-410-3P', 'PPP1R3B', 'GGN', 'EDA2R', 'PTGDS', 'Na']
Anemia	['UGT1A10', 'UGT1A6', 'UGT1A5', 'UGT1A3', 'UGT1A9', 'UGT1A8', 'UGT1A7', 'Na']
Angelman syndrome	['IGFBP2', 'SNRPN', 'CDKL5', 'CORO2A', 'GABRA5', 'NIPA2', 'NIPA1', 'EPS15L1', 'USP29', 'GABRG3', 'ARC', 'SLC9A6', 'WBSCR17', 'PWAR5', 'SNHG14', 'UBE2S', 'SLC9A7', 'NEURL4', 'MFAP4', 'ZC3HC1', 'MKRN3', 'TUBGCP5', 'SNURF', 'UBE2K', 'OCA2', 'GABRB3', 'CYFIP1', 'TM2D3', 'UBE3A', 'TSIX', 'ATP10A', 'KANSL1', 'MAGEL2', 'IPW', 'MECP2', 'HERC2', 'PTER', 'UROD', 'NIPAL3', 'SNORD116', 'NDN', 'SNORD115', 'APPL1', 'ASIC1', 'Na']
Angioedema	['ACE', 'C1R', 'MME', 'C1S', 'F12', 'FOXH1', 'KLK4', 'PRCP', 'PLAT', 'KNG1', 'CPN1', 'XPNPEP2', 'C1QBP', 'SERPING1', 'BDKRB2', 'FCER1A', 'PFDN4', 'REN', 'KLKB1', 'Na']
Angiokeratoma	['CTSA', 'FUCA1', 'MANBA', 'FUCA2', 'PROX1', 'NAGA', 'GLA', 'Na']
Angiomyolipoma	['PRCC', 'MME', 'TFEB', 'MITF', 'TSC2', 'TSC1', 'MTOR', 'TYR', 'KIT', 'RHEB', 'MLANA', 'CTSK', 'TFE3', 'HSA-MIR-1233-3P', 'HSA-MIR-106B-3P', 'PGR', 'CD68', 'CD34', 'Na']
Angiosarcoma	['LEUTX', 'FAM133B', 'SRMS', 'SLC43A3', 'THOC2', 'Na']
Anhidrosis	['NGFR', 'NAA50', 'NTRK1', 'NIPAL4', 'AQP5', 'NGF', 'PNPLA1', 'ALOXE3', 'BEST2', 'Na']
Aniridia	['FOXE3', 'FOXC1', 'LUZP2', 'KRT3', 'FSHB', 'PHF21A', 'DNAJC24', 'ELP4', 'PAX6', 'IGF2', 'DCDC5', 'HDAC9', 'PRRG4', 'WT1', 'IMMP1L', 'CAT', 'MPPED2', 'PTER', 'MPPED1', 'SLC38A8', 'CYP1B1', 'PITX2', 'VSX2', 'OPTN', 'Na']
Anisometropia	['EED', 'IFITM2', 'COG8', 'TUSC5', 'DPT', 'A1CF', 'B5MC82', 'PLA2G16', 'FAM83H', 'GREM1', 'DSE', 'ADAMTSL4', 'CHN1', 'CYLC1', 'Na']
Ankylosing spondylitis	['CAST', 'IL1R1', 'IL23R', 'ERAP1', 'BTN2A1', 'BTN1A1', 'PTGER4', 'UBE2E3', 'HLA-B', 'CSF2RB', 'ANTXR2', 'RUNX3', 'C10ORF112', 'LTBR', 'SNAPC4', 'TREML4', 'TBKBP1', 'KIF21B', 'IL12B', 'EDIL3', 'SLC17A2', 'MICA', 'HIST1H1D', 'HIST1H2BD', 'Na']
Ankylosis	['SHOX2', 'ACVR1', 'NOG', 'GDF5', 'PTH1R', 'FGF2', 'GDF7', 'DKK1', 'RPF1', 'RUNX2', 'TAF1', 'PLCB4', 'BMP2', 'HEBP1', 'BGLAP', 'ENPP1', 'IBSP', 'ANKH', 'SP7', 'ZNF658', 'SPP1', 'MIOS', 'OG12', 'Na']
Anodontia	['EDA', 'EDARADD', 'ANTXR1', 'PAX9', 'AXIN2', 'MSX1', 'MMP20', 'EDAR', 'Na']
Anogenital venereal wart	['CDK18', 'RCN2', 'CD4', 'AP3D1', 'LINC01191', 'GP5', 'IFNB1', 'GP6', 'Na']
Anorexia nervosa	['PRM1', 'WWOX', 'CAMK1D', 'NTNG1', 'GRID1', 'SH2D3C', 'COL23A1', 'MAGI3', 'ZNF804B', 'C10ORF11', 'EMP2', 'OLIG2', 'SGPP2', 'IFI44', 'FLG2', 'MSRA', 'ALDH4A1', 'FAM155A', 'DAB1', 'KLHL8', 'NT5C1B', 'TSHZ1', 'ASB3', 'TMEM106B', 'VGLL4', 'A6NML0', 'MTMR3', 'MCTP1', 'CHODL', 'LRP2', 'ATP8A2', 'CCDC69', 'GADL1', 'AKAP6', 'SAYSD1', 'CDH9', 'ROBO2', 'ATOH7', 'H0Y573', 'TSPAN7', 'PERP', 'MACROD2', 'QSOX1', 'PCDH7', 'FLNB', 'CSRP2BP', 'PDE8A', 'Na']
Anovulation	['LHCGR', 'DENND1A', 'PRL', 'IGF1', 'CYP19A1', 'BMP15', 'GDF9', 'SULT2A1', 'KISS1', 'POMC', 'CYP11A1', 'LEP', 'STAR', 'C9ORF3', 'SNORA73B', 'PHGDH', 'AMH', 'GNRH1', 'SHBG', 'Na']
Anterior ischemic optic neuropathy	['EDA', 'BLOC1S6', 'OPN4', 'BEX1', 'UBL4A', 'PDE5A', 'Na']
Antiphospholipid syndrome	['ENPEP', 'ANXA2', 'SERPINC1', 'ANXA5', 'MTHFR', 'F2', 'F3', 'LIAS', 'LRP8', 'ACLY', 'THBD', 'GTPBP1', 'IL31RA', 'APOH', 'TRIM21', 'Na']
Antisocial personality disorder	['GABRA2', 'GABRB2', 'SEMA3F-AS1', 'TMPRSS9', 'LRFN2', 'DRD2', 'ANKK1', 'LINC00951', 'Na']
Antithrombin III deficiency	['C1QTNF3', 'SERPINC1', 'SERPINF2', 'SERPIND1', 'MTHFR', 'F2', 'F5', 'Na']
Antley-Bixler syndrome	['CYP51A1', 'DHCR24', 'FGFRL1', 'CYP19A1', 'CYB5A', 'CYP17A1', 'B3GALTL', 'POR', 'EBP', 'NSDHL', 'CYP21A2', 'SC5DL', 'DECR1', 'FGFR2', 'Na']
Anxiety disorder	['TPH2', 'OXTR', 'AMY1A', 'AMY1B', 'MAOA', 'AMY1C', 'DCXR', 'PRL', 'LTBP3', 'OXT', 'HTR1A', 'GATA3', 'HTR3A', 'CCAR1', 'NPS', 'POMC', 'EP300', 'TSPO', 'DRD2', 'WASF1', 'TAC1', 'MB21D1', 'Na']
Aortic aneurysm	['SMAD3', 'MFAP5', 'ACTA2', 'TGFB2', 'COL3A1', 'TGFBR1', 'MYH11', 'FBN1', 'MYLK', 'PRKG1', 'Na']
Aortic valve insufficiency	['PTPRN2', 'PLEKHG5', 'SPTLC1', 'ELN', 'MRAP', 'MLC1', 'ARIH1', 'SRSF6', 'RALGDS', 'NKX2-6', 'PKD1P1', 'Na']
Aortic valve stenosis	['PDLIM1', 'BMP2', 'LIMK1', 'ELN', 'HSA-MIR-3663-3P', 'CRELD1', 'GTF2IRD1', 'NKX2-6', 'HSA-MIR-3184-5P', 'RUNX2', 'Na']
Aphasia	['USP15', 'LGI1', 'C9ORF72', 'VCP', 'GRN', 'KIF24', 'PSEN1', 'KANTR', 'ATP1A2', 'PLAT', 'SDSL', 'L1CAM', 'SMUG1', 'ZMYM2', 'CBS', 'MAPT', 'CHMP2B', 'APOE', 'HOXA1', 'TARDBP', 'Na']
Aplastic anemia	['RAD51C', 'CHEK1', 'ERCC4', 'RAD18', 'RPS10', 'C1ORF86', 'Na']
Appendicitis	['BET1', 'CRP', 'DNAH3', 'ITGA2', 'IRF2BP1', 'LRG1', 'LIAS', 'SLC9B1', 'STK10', 'IL6', 'SMOC1', 'MLKL', 'NODAL', 'CTRC', 'Na']
Apraxia	['B3GALNT2', 'APTX', 'C4ORF21', 'FOXP2', 'PARP11', 'SETX', 'MAPT', 'ATP13A4', 'TARDBP', 'CDH18', 'RABL6', 'EFCAB4B', 'GALT', 'HSA-MIR-4277', 'GRN', 'ANKRD12', 'PNKP', 'PSEN1', 'MECP2', 'CBS', 'TSPAN9', 'NPHP1', 'ZNF280D', 'KIAA0319', 'DRD5', 'Na']
Argentine hemorrhagic fever	['SFTA3', 'GUK1', 'RAB5C', 'GTPBP1', 'DDX58', 'TMBIM4', 'GP2', 'Na']
Argininosuccinic aciduria	['MMD', 'SLC6A18', 'DESI2', 'PEX2', 'MID1', 'HMGCL', 'ASS1', 'ALDH4A1', 'ACADM', 'ACADL', 'CTH', 'ASL', 'NAGS', 'SLC25A13', 'OTC', 'ASPA', 'SLC25A15', 'Na']
Arrhythmogenic right ventricular cardiomyopathy	['RYR2', 'DSP', 'TGFB3', 'PKP2', 'DSG2', 'TMEM43', 'DSC2', 'Na']
Arterial tortuosity syndrome	['EFEMP2', 'COL5A2', 'COL5A3', 'LTBP4', 'RAB6A', 'Na']
Arteriovenous malformation	['CD2AP', 'ACVRL1', 'SYNGAP1', 'POC1B', 'KRIT1', 'KANTR', 'ENG', 'GPR124', 'Na']
Arthritis	['TGFB1', 'CD163', 'IL1R1', 'OSM', 'SHPK', 'TRPV1', 'DKK1', 'FOXP3', 'MAPK14', 'CXCL10', 'CXCL12', 'CD4', 'IL23A', 'LEP', 'NCF1', 'CD69', 'SIK1', 'VIP', 'S100A9', 'CD86', 'CSF2', 'CSF1', 'HP', 'PROS1', 'RETN', 'NOD2', 'MPO', 'C4A', 'CTGF', 'NT5E', 'ZFP36', 'ALOX5', 'TBX21', 'AKT1', 'NLRP3', 'SPP1', 'B2M', 'ELANE', 'IL17RA', 'TNFRSF10B', 'HLA-A', 'HLA-B', 'SELE', 'MYD88', 'HSPG2', 'ATP4A', 'SELP', 'LOX', 'CD8A', 'SELL', 'TRAF6', 'PTGES', 'CSF1R', 'IL1RN', 'C5AR1', 'CCL4L1', 'IL23R', 'CALCA', 'FASLG', 'FGF2', 'CFP', 'ATP12A', 'ICAM1', 'RPS19', 'SNRNP70', 'IBSP', 'HMOX1', 'TNFSF11', 'A2M', 'TGM4', 'MARK3', 'CTSB', 'IL11', 'CCR2', 'VDR', 'IL10', 'JUN', 'MMP8', 'DUSP1', 'MMP1', 'MMP2', 'CCL20', 'ANXA5', 'PLA2G2A', 'MMP3', 'IL13', 'LIF', 'HSPA4', 'NFATC1', 'IL18', 'MMP9', 'LYZ', 'TNFRSF1A', 'VEGFA', 'IL1A', 'TLR2', 'IL5', 'IL1B', 'IL4', 'NFKBIA', 'TF', 'PTPRC', 'FCGR2B', 'IL6', 'MMP14', 'IL8', 'ALB', 'APOA1', 'IFNG', 'MRAP', 'SP7', 'CHI3L1', 'TLR4', 'TLR3', 'CXCL9', 'MEFV', 'TNFRSF11A', 'TNFAIP6', 'HMGB1', 'DDX41', 'CXCL1', 'TNFRSF11B', 'MEG8', 'ADAMTS12', 'CTSS', 'CXCL5', 'KNG1', 'SOCS3', 'HRH2', 'PSTPIP1', 'CTSK', 'HSA-MIR-146A-5P', 'ACP5', 'TIMP3', 'CASP3', 'TIMP1', 'TIMP2', 'CASP1', 'CTSG', 'TAC1', 'ADIPOQ', 'BRD4', 'IL33', 'STAT1', 'SYK', 'STAT3', 'FOS', 'IL17A', 'POMC', 'PLA2G10', 'PPARG', 'FOLR2', 'CD44', 'ITGB1', 'PTH', 'PLA2G1B', 'PTGER4', 'FSTL1', 'HSPD1', 'ITGAM', 'INS', 'ITGAL', 'PTGS1', 'PTGS2', 'NPS', 'IKBKB', 'MAPK8', 'FCGR1A', 'CXCR2', 'CCL8', 'NAMPT', 'ADAMTS1', 'CXCR4', 'BGLAP', 'CCL5', 'MAPK3', 'CCL4', 'CCL3', 'IFNB1', 'CCL2', 'SOST', 'MAPK1', 'ITGAV', 'NOS2', 'ADAMTS7', 'JAK2', 'Na']
Arthropathy	['BCKDHA', 'HGD', 'MMP3', 'TRAPPC2P1', 'TNFRSF10A', 'PRG4', 'TNFRSF1B', 'COL2A1', 'IL1B', 'F8', 'SMUG1', 'ATAT1', 'F9', 'IL6', 'CD4', 'SLCO2A1', 'MRAP', 'ALPL', 'CD40LG', 'CRP', 'IL1RN', 'NOTCH1', 'PHB2', 'HFE', 'TNF', 'WISP3', 'ACAN', 'COMP', 'CD79A', 'NLRP3', 'TNFSF11', 'B2M', 'ACP1', 'Na']
Arthus reaction	['SELP', 'C5AR1', 'PGAP3', 'ALB', 'C1QTNF6', 'HNMT', 'LAT', 'Na']
Arts syndrome	['GZMK', 'PRPS1', 'PRPS1L1', 'POU3F4', 'MSMB', 'Na']
Ascariasis	['EPGN', 'GKN2', 'STH', 'C8A', 'COPS7A', 'ASCL3', 'Na']
Asperger syndrome	['ARNT2', 'NLGN4X', 'TSNAX', 'NLGN4Y', 'GLCE', 'SLC52A1', 'AVPR1B', 'ARHGAP24', 'RBM14-RBM4', 'ARMC3', 'ST7', 'SLC25A11', 'FETUB', 'CARS2', 'SLC25A12', 'RNF167', 'SHANK3', 'GABRB3', 'ZNF232', 'OXTR', 'NLGN3', 'TMEM185A', 'NRXN1', 'OXT', 'RGPD5', 'RGPD4', 'RBM4', 'IMMP2L', 'ZNHIT2', 'CAMTA2', 'KIF1C', 'DISC1', 'ERC2', 'DISC2', 'MAGEA11', 'Na']
Aspergillosis	['IL10', 'PLA2G2C', 'CSF2', 'CYP51A1', 'LAMB4', 'TNF', '18S', 'CYP2C19', 'TLR2', 'IL5', 'CD79A', 'HHAT', 'CD4', 'CLEC7A', 'IFNG', 'FLNC', 'SFTPA2', 'CD40LG', 'RHNO1', 'ATF7', 'TLR4', 'CFTR', 'Na']
Asphyxiating thoracic dystrophy	['DYNC2H1', 'DYNLL1', 'WDR19', 'IFT140', 'TTC21B', 'IFT81', 'IFT80', 'WDR35', 'WDR34', 'EVC', 'TTC8', 'WDR60', 'KIAA0586', 'TRIM59', 'C21ORF2', 'INVS', 'SLC26A2', 'C2CD3', 'CEP164', 'CEP120', 'DOM3Z', 'GLI2', 'FOXM1', 'KIF3B', 'ARL13B', 'NPHP1', 'TCTEX1D2', 'CSPP1', 'NEK1', 'POC1B', 'CC2D2A', 'Na']
Asthenopia	['IFITM2', 'GABBR1', 'NCBP1', 'CADM1', 'NBL1', 'SDCBP', 'MTRNR2L4', 'MARK2', 'MTRNR2L5', 'Na']
Asthma	['C5ORF56', 'MAP3K2', 'GSDMB', 'GSDMA', 'AGL', 'IL13', 'PYHIN1', 'PCDH9', 'BTNL2', 'GAB1', 'NRG1', 'SUMF1', 'DCLK1', 'DNAJC1', 'CDK2', 'HLA-DRA', 'HLA-DQB1', 'COL22A1', 'ACO1', 'SCG3', 'IL18R1', 'CPO', 'C11ORF30', 'PRKAA2', 'USP38', 'KANK1', 'DENND1B', 'TUSC3', 'TOP2A', 'CTNND2', 'C6ORF10', 'C20ORF85', 'HERC5', 'GNGT1', 'ANTXR1', 'ORMDL3', 'C10ORF54', 'ZNF665', 'HLA-DQA2', 'PRKG1', 'HLA-DOA', 'HLA-DQA1', 'SMAD3', 'SLC30A8', 'NDFIP1', 'IL33', 'TSLP', 'PDE4D', 'PRKCE', 'S100B', 'ANK1', 'MPP7', 'RAD50', 'WDR11', 'PBX2', 'MAVS', 'ZPBP2', 'IL2RB', 'SPATS2L', 'TAF7', 'CCDC67', 'LRRC3C', 'PDE9A', 'SLC24A3', 'SLC22A5', 'USP15', 'NOTCH4', 'CRB1', 'ERO1LB', 'PCDH15', 'NUCKS1', 'IKZF3', 'C1ORF53', 'HNMT', 'RORA', 'IKZF4', 'SYNE2', 'ZNF28', 'IL1RL1', 'LCE3C', 'T', 'DBC1', 'CDH23', 'HLA-DPA1', 'DLEU1', 'TRPM8', 'SVEP1', 'IL6R', 'ZNF644', 'CNTLN', 'CSMD1', 'PLXNA4', 'Na']
Astigmatism	['KCND2', 'MATK', 'B5MC82', 'GREM2', 'SBK1', 'LCK', 'GREM1', 'RFX6', 'CYLC1', 'NBL1', 'DAND5', 'FAN1', 'CRYAA', 'SNORD82', 'IFITM2', 'DHX9', 'TUSC5', 'TWIST1', 'CACNA1F', 'DSE', 'C10ORF54', 'FLNA', 'SOSTDC1', 'CER1', 'CTSC', 'Na']
Ataxia telangiectasia	['XRCC5', 'LIG1', 'ATMIN', 'CMC4', 'GADD45A', 'H2AFX', 'RPA2', 'MRE11A', 'RAD50', 'CDC25C', 'RNF168', 'SETX', 'ATM', 'VSTM2B', 'CD40LG', 'CCDC82', 'ATR', 'CDKN1A', 'BRCA1', 'PRKDC', 'BRCA2', 'NPAT', 'CD79A', 'TRIM29', 'CHEK1', 'TTPA', 'CHEK2', 'NBN', 'TOPBP1', 'TP53BP1', 'Na']
Ataxia with oculomotor apraxia type 1	['HINT1', 'SETX', 'TTPA', 'PNKP', 'UBTF', 'Na']
Atherosclerosis	['C5ORF56', 'MMP3', 'AP3B2', 'C20ORF196', 'PCCB', 'RAB37', 'CPS1', 'ABI2', 'WDFY4', 'DCHS2', 'CDK14', 'NUMB', 'BARHL2', 'PCSK2', 'DNAH5', 'CELSR2', 'MS4A4E', 'RNF157', 'PLRG1', 'NLRP3', 'CD300LF', 'PPARGC1A', 'FGA', 'LDLR', 'FGB', 'GCKR', 'FGG', 'MTHFR', 'PSRC1', 'COL4A1', 'SELP', 'APOC1', 'ZNF259', 'ZFPM2', 'LPA', 'VMP1', 'SLC24A3', 'SLC22A4', 'CETP', 'SLC22A3', 'RAPH1', 'PLG', 'PLA2G7', 'ICAM1', 'RNF213', 'KCNV2', 'CBS', 'PDGFD', 'UTP20', 'IL6R', 'SCARB1', 'APOB', 'Na']
Atopic dermatitis	['ZNF365', 'GPSM3', 'C11ORF30', 'FLG', 'ATP6V1G2', 'RNASEH2C', 'NCF4', 'IL13', 'C6ORF10', 'CLEC16A', 'ADO', 'OVOL1', 'ACTL9', 'LRRC32', 'A4D1Z2', 'BCL2L11', 'GLB1', 'CCDC80', 'CYP24A1', 'KIF3A', 'OR10A3', 'IL18R1', 'Na']
Atransferrinemia	['TF', 'ABCB7', 'HEPH', 'TFR2', 'HFE', 'SLC40A1', 'HFE2', 'Na']
Atrial fibrillation	['KCNJ5', 'RRM2', 'ZNF143', 'P2RY12', 'VKORC1', 'ZFHX3', 'KCND3', 'RRM1', 'F10', 'CYP4F2', 'ASRGL1', 'ACSL5', 'F2', 'TBX5', 'FAS-AS1', 'CYP2C9', 'GAP43', 'SYNPO2L', 'C9ORF3', 'KCNK2', 'KCNK3', 'ATF7', 'KCNE1', 'KCNE3', 'KCNE4', 'EQTN', 'ACSM1', 'KCNA5', 'CREM', 'PIK3CD', 'PVR', 'SPATA5', 'CACNA1D', 'KIAA0101', 'LIAS', 'GJA5', 'KCNE1L', 'KCNN3', 'PITX2', 'SCN3B', 'KCNJ2', 'NKX2-5', 'AHSP', 'KCNJ3', 'KCNJ4', 'PAAF1', 'Na']
Atrial heart septal defect	['CITED2', 'TBX20', 'GATA6', 'TLL1', 'GATA4', 'MYH6', 'NKX2-5', 'Na']
Atrioventricular block	['SSB', 'KCNE1', 'TCF23', 'MSTO1', 'TBX5', 'NLE1', 'TROVE2', 'LMNA', 'CA5B', 'SNRNP70', 'NACC2', 'RNF207', 'CRELD1', 'DSG4', 'TNFRSF25', 'NKX2-5', 'Na']
